TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
70,3061,3520.77,2024-01-01 01:09:00,POS,Grant Ltd,South Allisonchester,MasterCard,0
71,1241,26.79,2024-01-01 01:10:00,ATM Withdrawal,Hernandez LLC,Foleyport,Amex,0
72,3041,838.93,2024-01-01 01:11:00,Online,Todd-Miller,East Andrewfort,Visa,0
73,3824,3566.67,2024-01-01 01:12:00,ATM Withdrawal,"Lee, Diaz and Scott",New Alexanderside,MasterCard,0
74,4417,3333.6,2024-01-01 01:13:00,Online,"Brown, Brown and Hughes",West Anthony,Amex,0
75,3612,4830.41,2024-01-01 01:14:00,POS,Copeland and Sons,North Jeffrey,Amex,0
76,3945,3806.38,2024-01-01 01:15:00,POS,"Morris, Johnson and Harrington",Lake Laurachester,Visa,0
77,2363,4754.11,2024-01-01 01:16:00,ATM Withdrawal,Berry-Schmitt,New James,Discover,0
78,3139,3514.19,2024-01-01 01:17:00,Online,Rose PLC,Jasonfort,Discover,0
79,2390,1493.77,2024-01-01 01:18:00,Online,Wyatt Ltd,Hartfort,Discover,0
80,4003,531.3,2024-01-01 01:19:00,Online,Murray-Velazquez,Millerbury,MasterCard,0
81,2478,3910.21,2024-01-01 01:20:00,ATM Withdrawal,,Lake Jenniferberg,Discover,0
82,4499,3222.53,2024-01-01 01:21:00,Online,Lawson LLC,New James,MasterCard,0
83,3556,245.69,2024-01-01 01:22:00,Online,Smith LLC,Perezville,MasterCard,0
84,1775,1803.45,2024-01-01 01:23:00,Online,Walters Inc,Port Victoria,Amex,0
85,1034,4784.22,2024-01-01 01:24:00,Online,"Smith, Burton and Booth",Port Stevenville,Discover,0
86,3253,2504.5,2024-01-01 01:25:00,ATM Withdrawal,Davis and Sons,New Bridgetfurt,Discover,0
87,4152,2166.48,2024-01-01 01:26:00,ATM Withdrawal,"Luna, Fields and Boyd",Melissafort,Discover,0
88,2955,2291.21,2024-01-01 01:27:00,Online,Nelson-Lester,Pattytown,MasterCard,0
89,2585,1048.37,2024-01-01 01:28:00,Online,Cook LLC,Port Davidhaven,MasterCard,0
90,4943,1846.69,2024-01-01 01:29:00,POS,"Johnson, Wade and Hinton",Robertmouth,Discover,0
91,4459,1852.22,2024-01-01 01:30:00,POS,"Smith, Campbell and Gomez",Lake Jennifer,MasterCard,0
92,4073,266.51,2024-01-01 01:31:00,Online,Bennett Ltd,West Lucas,MasterCard,0
93,2021,3839.0,2024-01-01 01:32:00,Online,Lane LLC,Lake Kelli,Visa,0
94,4461,2085.44,2024-01-01 01:33:00,POS,White Inc,Bellview,Visa,0
95,3613,4111.79,2024-01-01 01:34:00,POS,,North Larryshire,Discover,0
96,2129,4252.49,2024-01-01 01:35:00,Online,Lee LLC,Port Rebeccaburgh,Discover,0
97,4843,1063.91,2024-01-01 01:36:00,ATM Withdrawal,"Lopez, Jordan and Phillips",Port Stevenmouth,Visa,0
98,4893,3288.48,2024-01-01 01:37:00,ATM Withdrawal,Brown-Webb,Floresstad,MasterCard,0
99,2500,2364.05,2024-01-01 01:38:00,Online,Ford Ltd,Joshuafurt,MasterCard,0
100,1702,4401.38,2024-01-01 01:39:00,Online,"Clark, Logan and Jenkins",Thomasport,Amex,0
101,3449,1082.62,2024-01-01 01:40:00,POS,Daugherty Group,Wardville,Discover,0
102,3777,3390.68,2024-01-01 01:41:00,POS,White-Stewart,Leonardberg,Discover,0
103,2579,3040.72,2024-01-01 01:42:00,ATM Withdrawal,"Curry, Kennedy and Fitzgerald",Port Caroline,Discover,0
104,1161,1480.03,2024-01-01 01:43:00,Online,"Caldwell, Huffman and Burns",North Lisamouth,Amex,0
105,1201,687.32,2024-01-01 01:44:00,POS,"Reed, Johnson and Bowen",Josephburgh,Amex,0
106,2981,3259.94,2024-01-01 01:45:00,ATM Withdrawal,Lindsey-Manning,New Hannahchester,MasterCard,0
107,1995,3694.29,2024-01-01 01:46:00,ATM Withdrawal,"Walter, Hill and Whitaker",East James,Visa,0
108,3317,1581.56,2024-01-01 01:47:00,ATM Withdrawal,"Obrien, Mcdaniel and Gomez",Johntown,Visa,0
109,4934,3225.94,2024-01-01 01:48:00,POS,"Sanchez, Stanley and Keller",Gibsonstad,Visa,0
110,1815,1978.68,2024-01-01 01:49:00,POS,"Woods, Taylor and Rogers",Mcconnellside,MasterCard,0
111,4342,3567.47,2024-01-01 01:50:00,Online,Moreno LLC,north preston,Visa,0
112,1455,1000.08,2024-01-01 01:51:00,Online,Soto-Allen,East Wesleyborough,Amex,0
113,4533,4451.62,2024-01-01 01:52:00,ATM Withdrawal,Hood-Curtis,Brianview,Amex,0
114,4798,1440.61,2024-01-01 01:53:00,ATM Withdrawal,"Gonzalez, Hahn and Villa",New Donna,Discover,0
115,2275,1842.09,2024-01-01 01:54:00,POS,"Thompson, Ball and Stewart",North Betty,Visa,0
116,2016,295.17,2024-01-01 01:55:00,,Wagner-Armstrong,Fowlerport,Amex,0
117,4773,562.0,2024-01-01 01:56:00,Online,Mills Ltd,Smithmouth,Discover,0
118,3343,2581.73,2024-01-01 01:57:00,Online,"Robinson, Bray and Flowers",Gonzalezmouth,Visa,0
119,4796,1341.63,2024-01-01 01:58:00,Online,Harris Group,Jessicaview,Visa,0
120,3767,,2024-01-01 01:59:00,POS,"Ortega, Roy and Walker",Franklinchester,Amex,0
121,4820,78.39,2024-01-01 02:00:00,ATM Withdrawal,Johnson-Martin,North Willie,Discover,0
122,1337,1898.57,2024-01-01 02:01:00,Online,"Brown, Mitchell and Krause",North Douglas,Discover,0
123,1878,1690.04,2024-01-01 02:02:00,Online,,North Tiffany,Amex,0
124,2076,,2024-01-01 02:03:00,POS,Wagner PLC,North Richard,Amex,0
125,1791,626.22,2024-01-01 02:04:00,Online,Torres Ltd,Hansonstad,Amex,0
126,4993,2071.15,2024-01-01 02:05:00,ATM Withdrawal,Rosario-Montoya,South Darrell,Visa,0
127,3264,2466.86,2024-01-01 02:06:00,POS,"Costa, Patton and Sullivan",Port Carolton,Amex,0
128,1763,2024.43,2024-01-01 02:07:00,Online,Rodriguez Inc,South Paula,Amex,0
129,3235,2657.03,2024-01-01 02:08:00,Online,Patton Ltd,Laurenbury,MasterCard,0
130,1379,2977.68,2024-01-01 02:09:00,POS,Willis and Sons,South Heatherstad,Amex,0
131,1492,54.57,2024-01-01 02:10:00,POS,Porter Ltd,Ortizside,Amex,0
132,4112,2323.16,2024-01-01 02:11:00,Online,Baldwin LLC,Wilsonview,Visa,0
133,2180,4817.68,2024-01-01 02:12:00,ATM Withdrawal,Glover-Murphy,South Feliciaport,Discover,0
134,3062,2597.57,2024-01-01 02:13:00,POS,,North Jeffreyborough,Visa,0
135,4884,3389.32,2024-01-01 02:14:00,ATM Withdrawal,Ray-Daniels,Taylorview,MasterCard,0
136,1064,1562.76,2024-01-01 02:15:00,Online,"Lewis, Mccullough and Carr",Karenstad,Amex,0
137,4928,3871.09,2024-01-01 02:16:00,ATM Withdrawal,Jenkins-Valentine,Edwardsside,Amex,0
138,4910,3865.74,2024-01-01 02:17:00,Online,"Gomez, Landry and Butler",Port Cheryl,Amex,0
139,3568,2608.87,2024-01-01 02:18:00,,"Garcia, Cisneros and Gonzales",Port Kenneth,Amex,0
140,2367,4880.19,2024-01-01 02:19:00,Online,Larsen-Bell,South Matthew,Amex,0
141,2152,632.12,2024-01-01 02:20:00,Online,Dougherty Group,East Phillipborough,Amex,0
142,3027,89.65,2024-01-01 02:21:00,ATM Withdrawal,Hubbard-Wade,Leeport,MasterCard,0
143,3695,3851.94,2024-01-01 02:22:00,Online,"Barber, Myers and Shelton",Ruizside,Amex,0
144,2495,4036.74,2024-01-01 02:23:00,Online,"Douglas, Holmes and Oliver",Hartbury,Amex,0
145,4134,605.44,2024-01-01 02:24:00,,Crawford-Crane,Port Gregoryfurt,Amex,0
146,2162,1331.59,2024-01-01 02:25:00,POS,Anderson Ltd,Obrienshire,MasterCard,0
147,2522,92.67,2024-01-01 02:26:00,ATM Withdrawal,Morrow LLC,Smithport,Amex,0
148,3640,1470.08,2024-01-01 02:27:00,ATM Withdrawal,Garza Ltd,West Stephanie,MasterCard,0
149,1391,3866.84,2024-01-01 02:28:00,ATM Withdrawal,"Glover, Miller and Powell",Colemouth,Visa,0
150,2698,2592.21,2024-01-01 02:29:00,Online,"Arnold, Greer and Parker",Annburgh,Amex,0
151,1418,1743.74,2024-01-01 02:30:00,Online,,Collinsmouth,Discover,0
152,3336,1861.84,2024-01-01 02:31:00,Online,Hunter-Walker,South Vanessa,MasterCard,0
153,1378,11.76,2024-01-01 02:32:00,POS,Edwards LLC,Reneeport,Visa,0
154,2796,1502.5,2024-01-01 02:33:00,Online,Garrett and Sons,Richardberg,MasterCard,0
155,4561,3234.06,2024-01-01 02:34:00,POS,"Delacruz, Bennett and Zhang",South Jessicashire,MasterCard,0
156,3278,4871.1,2024-01-01 02:35:00,Online,Moon-Davis,Robertburgh,Visa,0
157,4065,4236.07,2024-01-01 02:36:00,ATM Withdrawal,Obrien Inc,North Williammouth,Amex,0
158,3088,122.86,2024-01-01 02:37:00,Online,"Ruiz, Simpson and Brooks",Angelabury,Amex,0
159,4099,4493.31,2024-01-01 02:38:00,POS,Wells-Cooper,Port Kristi,MasterCard,0
160,3182,3917.08,2024-01-01 02:39:00,POS,"Randall, Smith and Love",New Patrick,Visa,0
161,1200,3902.98,2024-01-01 02:40:00,Online,Jacobs Inc,New Lori,Amex,0
162,2863,2292.69,2024-01-01 02:41:00,ATM Withdrawal,Morrow-Tate,West Christine,MasterCard,0
163,1779,1993.04,2024-01-01 02:42:00,Online,Carroll Inc,Lake Courtneyborough,Discover,0
164,3977,1518.06,2024-01-01 02:43:00,Online,Gonzalez-Snyder,North Jessicaport,Visa,0
165,4104,333.15,2024-01-01 02:44:00,Online,Burgess-Oneill,Odonnelltown,Discover,0
166,4119,,2024-01-01 02:45:00,ATM Withdrawal,Smith Ltd,West Juliaborough,Discover,0
167,1502,1236.79,2024-01-01 02:46:00,POS,Hill and Sons,East William,MasterCard,0
168,3454,2422.96,2024-01-01 02:47:00,ATM Withdrawal,Caldwell-Richard,Kathleenville,Visa,0
169,4645,3738.48,2024-01-01 02:48:00,POS,Hubbard-Stone,Dicksonmouth,Amex,0
170,2751,2371.68,2024-01-01 02:49:00,POS,Evans-Hernandez,West Emily,Amex,0
171,1804,293.93,2024-01-01 02:50:00,POS,"Hawkins, Wilson and Hamilton",Port Kristentown,MasterCard,0
172,3146,4789.16,2024-01-01 02:51:00,ATM Withdrawal,Rodriguez Inc,Port Davidburgh,Amex,0
173,3731,4713.91,2024-01-01 02:52:00,Online,Price-Roth,West Wanda,Amex,0
174,2895,3927.02,2024-01-01 02:53:00,Online,Hansen PLC,Port Colton,Discover,0
175,3773,4956.68,2024-01-01 02:54:00,Online,Bell LLC,Theresaville,Discover,0
176,2570,2724.69,2024-01-01 02:55:00,Online,Giles-Morris,Bassbury,Visa,0
177,1960,4814.03,2024-01-01 02:56:00,Online,Brown and Sons,Stevenmouth,Discover,0
178,4810,382.65,2024-01-01 02:57:00,ATM Withdrawal,"Martinez, Chung and Hamilton",East Danielbury,Amex,0
179,3660,1831.58,2024-01-01 02:58:00,ATM Withdrawal,Arias-Castillo,North Randallview,Visa,0
180,2485,1130.78,2024-01-01 02:59:00,ATM Withdrawal,Fletcher LLC,Tylerview,Visa,0
181,3690,983.19,2024-01-01 03:00:00,ATM Withdrawal,Mclaughlin-Moore,Turnerbury,MasterCard,0
182,4840,708.31,2024-01-01 03:01:00,ATM Withdrawal,Mcmillan Ltd,Port Cody,Discover,0
183,2028,3113.96,2024-01-01 03:02:00,ATM Withdrawal,"Carr, Walker and Johnson",Bowersborough,Visa,0
184,4289,3907.7,2024-01-01 03:03:00,ATM Withdrawal,Howell Group,Bartonton,Amex,0
185,1502,2893.6,2024-01-01 03:04:00,Online,,South Franktown,Visa,0
186,3814,739.08,2024-01-01 03:05:00,POS,"Pierce, Lee and Stone",Roseton,Visa,0
187,1397,4056.56,2024-01-01 03:06:00,ATM Withdrawal,Harris Group,Josephchester,MasterCard,0
188,1870,3181.59,2024-01-01 03:07:00,POS,"Kelly, Martinez and Schultz",Nicholasport,Amex,0
189,3842,1943.89,2024-01-01 03:08:00,ATM Withdrawal,Fox and Sons,South Jamesfurt,Amex,0
190,1392,3372.28,2024-01-01 03:09:00,ATM Withdrawal,Benton-Jenkins,Port Tiffany,Discover,0
191,1206,1303.23,2024-01-01 03:10:00,Online,"Boyer, Hughes and Rivera",Port Christopher,Amex,0
192,2038,1729.24,2024-01-01 03:11:00,POS,,Ashleyton,Visa,0
193,2881,4587.84,2024-01-01 03:12:00,Online,Shelton Inc,Adamsstad,Amex,0
194,4625,1456.07,2024-01-01 03:13:00,Online,"Patel, Baker and Mcdonald",Rasmussenfort,Amex,0
195,3939,2352.59,2024-01-01 03:14:00,POS,White-Anthony,East Joel,Visa,1
196,2484,4451.25,2024-01-01 03:15:00,Online,Myers PLC,Kathrynside,MasterCard,0
197,4762,3540.07,2024-01-01 03:16:00,ATM Withdrawal,Daniel-Green,East Drewfort,Discover,0
198,4646,315.71,2024-01-01 03:17:00,ATM Withdrawal,Hinton-Castillo,Lake Williamhaven,Discover,0
199,1863,740.78,2024-01-01 03:18:00,ATM Withdrawal,"Jones, Richardson and Martin",Westview,MasterCard,0
200,3790,44.17,2024-01-01 03:19:00,ATM Withdrawal,"Smith, Chapman and Howard",Port Angelabury,Visa,0
201,4312,3156.45,2024-01-01 03:20:00,ATM Withdrawal,Blackburn-Crawford,East Michaelside,Discover,0
202,1563,2241.13,2024-01-01 03:21:00,Online,"Mccoy, Whitney and Jackson",North Garrett,MasterCard,0
203,2020,675.7,2024-01-01 03:22:00,Online,"Martinez, Aguilar and Love",Geoffreychester,MasterCard,0
204,1095,4789.88,2024-01-01 03:23:00,ATM Withdrawal,Clark-Brown,Franciscoview,MasterCard,0
205,2923,2650.65,2024-01-01 03:24:00,ATM Withdrawal,"Fields, Newton and Booth",New Anthony,Discover,0
206,2757,1213.26,2024-01-01 03:25:00,Online,Davis-Jones,Port Charles,Discover,0
207,3532,2505.51,2024-01-01 03:26:00,POS,Norton Inc,Port Brandon,Discover,0
208,4478,3399.7,2024-01-01 03:27:00,Online,"Sanchez, Fox and Gutierrez",Port Cindyville,Discover,0
209,3278,385.81,2024-01-01 03:28:00,Online,"Rose, Russo and Johnson",Port Melissamouth,Amex,0
210,3796,1377.15,2024-01-01 03:29:00,Online,Curtis Ltd,South Debra,MasterCard,0
211,2678,4035.79,2024-01-01 03:30:00,Online,"Roberts, Peterson and West",Coreyland,Amex,0
212,4242,2301.03,2024-01-01 03:31:00,Online,"Meyer, Jackson and Cantrell",Figueroachester,MasterCard,0
213,1540,2735.15,2024-01-01 03:32:00,POS,Pitts Ltd,West Allison,Discover,0
214,2059,2166.92,2024-01-01 03:33:00,ATM Withdrawal,Rios-Coleman,East Caleb,Discover,0
215,3572,224.28,2024-01-01 03:34:00,ATM Withdrawal,"Murphy, Lowery and Rogers",West Brianbury,Amex,0
216,2183,832.92,2024-01-01 03:35:00,POS,"Contreras, Gilmore and Hoover",Leebury,Visa,0
217,4910,2230.48,2024-01-01 03:36:00,ATM Withdrawal,,Lake Ashley,Discover,0
218,2722,1049.88,2024-01-01 03:37:00,ATM Withdrawal,Cooper and Sons,East Johnny,Visa,0
219,4314,254.65,2024-01-01 03:38:00,ATM Withdrawal,"Wilson, Reid and Palmer",Ballardton,MasterCard,0
220,4157,4219.03,2024-01-01 03:39:00,POS,Thomas Ltd,Terrymouth,Amex,0
221,2819,4906.06,2024-01-01 03:40:00,POS,,Michaelland,Visa,0
222,3625,3966.75,2024-01-01 03:41:00,ATM Withdrawal,Walker-Robinson,Andrewbury,Visa,0
223,3729,4269.66,2024-01-01 03:42:00,ATM Withdrawal,Carpenter Group,Jasonland,Discover,0
224,3604,1213.68,2024-01-01 03:43:00,ATM Withdrawal,Powell PLC,Chapmanfurt,Visa,0
225,2597,4803.33,2024-01-01 03:44:00,Online,"Vasquez, Walton and Bass",Carolland,Visa,0
226,4060,988.64,2024-01-01 03:45:00,Online,Arellano-Fowler,Mcintoshtown,MasterCard,0
227,3693,4757.39,2024-01-01 03:46:00,Online,Schwartz LLC,Lake Julie,Amex,0
228,1795,4974.12,2024-01-01 03:47:00,POS,Frank LLC,North Christopher,Discover,0
229,2051,3560.06,2024-01-01 03:48:00,ATM Withdrawal,"Kidd, Payne and Manning",Timothyfort,Discover,0
230,2643,4905.81,2024-01-01 03:49:00,POS,Cross-Hensley,Kingfort,Visa,0
231,4627,2849.85,2024-01-01 03:50:00,POS,Wood-Bowers,West Paigeberg,MasterCard,0
232,2363,1301.41,2024-01-01 03:51:00,POS,"Walls, Osborn and Reed",South David,Visa,0
233,4869,2187.79,2024-01-01 03:52:00,ATM Withdrawal,"Martin, Galvan and Mcbride",Kevinton,Visa,0
234,2981,2969.84,2024-01-01 03:53:00,Online,,Greerchester,Discover,0
235,2354,370.04,2024-01-01 03:54:00,ATM Withdrawal,Anderson-Gonzalez,Port Kimberly,Visa,0
236,2663,3113.6,2024-01-01 03:55:00,ATM Withdrawal,Cortez-Campbell,Lake Amanda,Visa,0
237,2529,4905.98,2024-01-01 03:56:00,POS,Long-Alvarez,New Laura,MasterCard,0
238,3038,954.59,2024-01-01 03:57:00,POS,Oliver Ltd,North Martinchester,Discover,0
239,4419,3964.01,2024-01-01 03:58:00,POS,"Roberts, Mendoza and Cochran",Jordanton,Amex,0
240,2496,4539.95,2024-01-01 03:59:00,Online,Harvey Group,Tuckermouth,MasterCard,0
241,4302,4718.79,2024-01-01 04:00:00,Online,Campbell and Sons,Brittanyburgh,MasterCard,0
242,3237,4800.88,2024-01-01 04:01:00,Online,"Gross, Drake and Garcia",South Davidborough,MasterCard,0
243,4296,2609.69,2024-01-01 04:02:00,ATM Withdrawal,Garcia-Patel,New Jamesmouth,Discover,0
244,2408,4886.65,2024-01-01 04:03:00,POS,Mann-Knight,Port Kathryn,Visa,0
245,2400,3787.76,2024-01-01 04:04:00,ATM Withdrawal,"Bailey, Smith and Patel",Tamaraside,Amex,0
246,2306,812.55,2024-01-01 04:05:00,Online,"Walker, Stevens and Carlson",North Joshuafurt,Discover,0
247,3680,2387.12,2024-01-01 04:06:00,POS,Moreno Group,Doyleside,Visa,0
248,3675,3593.06,2024-01-01 04:07:00,Online,Mcclain Group,Carlsonview,MasterCard,0
249,1972,1240.46,2024-01-01 04:08:00,POS,Dawson-Ingram,West Christinamouth,Discover,0
250,2768,3204.87,2024-01-01 04:09:00,POS,Morris and Sons,Wrightfurt,Visa,0
251,2282,3334.67,2024-01-01 04:10:00,ATM Withdrawal,"Gonzalez, Hanson and Davis",North Maryhaven,Amex,0
252,4430,817.69,2024-01-01 04:11:00,ATM Withdrawal,Parker Group,Danielleland,Amex,0
253,1709,2827.6,2024-01-01 04:12:00,Online,,Frankland,Visa,1
254,2479,3859.28,2024-01-01 04:13:00,ATM Withdrawal,"Martinez, Jensen and Ward",Myersburgh,Discover,0
255,2434,2496.98,2024-01-01 04:14:00,ATM Withdrawal,Simpson-Sanchez,Port Nathanhaven,MasterCard,0
256,1648,65.46,2024-01-01 04:15:00,ATM Withdrawal,Maxwell PLC,South Angela,Visa,0
257,1317,50.15,2024-01-01 04:16:00,POS,Barker LLC,Munozborough,MasterCard,0
258,4748,1788.36,2024-01-01 04:17:00,ATM Withdrawal,Gonzalez Group,North Crystal,Amex,0
259,4296,4631.34,2024-01-01 04:18:00,Online,King Group,East Nathan,Visa,0
260,4890,1147.24,2024-01-01 04:19:00,POS,Whitehead-Alvarez,Martinezbury,Amex,0
261,2257,3173.65,2024-01-01 04:20:00,POS,Shepard LLC,Thomasshire,MasterCard,0
262,1683,1114.27,2024-01-01 04:21:00,ATM Withdrawal,Ortega-Carson,Turnerland,MasterCard,0
263,1663,1611.74,2024-01-01 04:22:00,POS,"Thomas, Williams and Graham",Katrinaberg,Visa,0
264,2998,4240.97,2024-01-01 04:23:00,Online,Howell Group,South Erinberg,Visa,0
265,4898,3645.66,2024-01-01 04:24:00,Online,Beasley-Cohen,New Garymouth,Visa,0
266,4445,481.52,2024-01-01 04:25:00,POS,Boyle LLC,Lake Williamfort,Amex,0
267,4743,2146.37,2024-01-01 04:26:00,ATM Withdrawal,"Bernard, Owens and Curtis",Morganhaven,MasterCard,0
268,2631,150.7,2024-01-01 04:27:00,ATM Withdrawal,Martin-Lopez,Port Katherinetown,MasterCard,0
269,2495,2407.05,2024-01-01 04:28:00,POS,Bennett-Pearson,South Mariaburgh,Amex,0
