TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
35,1021,2613.64,2024-01-01 00:34:00,Online,"Monroe, Travis and Kennedy",North Jeremy,MasterCard,0
36,3300,,2024-01-01 00:35:00,POS,Wheeler PLC,East Cynthia,Amex,0
37,1747,726.4,2024-01-01 00:36:00,Online,"Williams, Mckenzie and Holt",North Billyview,Visa,0
38,3904,2767.22,2024-01-01 00:37:00,POS,"Burke, Hill and Alexander",New Samanthastad,MasterCard,0
39,4632,1433.16,2024-01-01 00:38:00,Online,Harrison and Sons,East Brookeview,Amex,0
40,1474,1168.84,2024-01-01 00:39:00,ATM Withdrawal,Powell Ltd,Rowlandberg,MasterCard,0
41,2082,1997.8,2024-01-01 00:40:00,Online,Turner-Cervantes,Brentbury,Discover,0
42,3558,3928.53,2024-01-01 00:41:00,Online,Smith-Gonzalez,East Donna,MasterCard,1
43,4753,2441.83,2024-01-01 00:42:00,POS,"Vaughn, Long and Giles",Brendaton,Discover,0
44,3047,1086.38,2024-01-01 00:43:00,Online,"Brown, Lawson and Manning",East Michael,Visa,0
45,4547,588.93,2024-01-01 00:44:00,POS,"Carpenter, Miller and Downs",East Robertburgh,MasterCard,0
46,3747,2497.44,2024-01-01 00:45:00,POS,Murphy-Huynh,Lorifurt,Visa,0
47,1975,3972.86,2024-01-01 00:46:00,ATM Withdrawal,Bennett LLC,Thompsonfurt,Visa,0
48,2806,3265.83,2024-01-01 00:47:00,ATM Withdrawal,Bailey Group,Davidmouth,MasterCard,0
49,1189,1164.58,2024-01-01 00:48:00,ATM Withdrawal,Jordan-Bennett,Joshuabury,Amex,0
50,4005,2186.35,2024-01-01 00:49:00,ATM Withdrawal,Chen PLC,Christopherview,Amex,0
51,3734,4276.88,2024-01-01 00:50:00,POS,"Castillo, Thomas and Galvan",Munozmouth,MasterCard,0
52,4005,892.39,2024-01-01 00:51:00,,Rhodes and Sons,South Samanthamouth,Discover,0
53,1562,2662.74,2024-01-01 00:52:00,POS,Bailey Group,Ryanland,Visa,0
54,2899,1784.38,2024-01-01 00:53:00,ATM Withdrawal,Lewis and Sons,Jamiebury,Discover,0
55,4638,,2024-01-01 00:54:00,Online,Perry Ltd,North Tiffanystad,Visa,0
56,2267,254.27,2024-01-01 00:55:00,POS,Clark-Brown,Lake Cynthiamouth,MasterCard,0
57,3879,2781.58,2024-01-01 00:56:00,Online,Lee and Sons,East Alan,MasterCard,0
58,2528,108.64,2024-01-01 00:57:00,POS,Shaw-Byrd,Boydview,Amex,0
59,4202,521.71,2024-01-01 00:58:00,,Evans Inc,Lake Carolynfort,Visa,0
60,4556,1741.08,2024-01-01 00:59:00,Online,Huber-Brown,North Thomas,Visa,0
61,4890,222.38,2024-01-01 01:00:00,ATM Withdrawal,"Perez, Prince and Campbell",Smithberg,Discover,0
62,1646,2005.22,2024-01-01 01:01:00,,Diaz Ltd,Alexisbury,MasterCard,0
63,3068,656.17,2024-01-01 01:02:00,Online,Johnson-Miller,Lake Sarahport,Visa,0
64,3888,1752.62,2024-01-01 01:03:00,Online,Coleman-Dixon,Aaronland,MasterCard,0
65,3214,3956.84,2024-01-01 01:04:00,ATM Withdrawal,"Willis, Perez and Garcia",West Jeanette,Visa,0
66,2297,,2024-01-01 01:05:00,POS,,Port Paul,Discover,0
67,3435,2229.78,2024-01-01 01:06:00,Online,Obrien-Allen,New Anthony,Amex,0
68,1600,463.71,2024-01-01 01:07:00,POS,Hardy and Sons,Reedburgh,Visa,0
69,3363,3097.65,2024-01-01 01:08:00,ATM Withdrawal,Martinez-Snyder,Simpsontown,MasterCard,0
70,3061,822.73,2024-01-01 01:09:00,Online,Brady Ltd,South Heidiport,Discover,0
71,1241,387.55,2024-01-01 01:10:00,POS,Armstrong LLC,Port Jessicachester,MasterCard,0
72,3041,3321.66,2024-01-01 01:11:00,ATM Withdrawal,"Medina, Villarreal and Campbell",Johnsonfort,Visa,0
73,3824,4560.74,2024-01-01 01:12:00,Online,"Kelly, Harrison and Carroll",West Linda,Amex,0
74,4417,2305.66,2024-01-01 01:13:00,POS,Carr-Martin,Richardsonshire,Discover,0
75,3612,209.77,2024-01-01 01:14:00,Online,Rivas-Lopez,Josephberg,Amex,0
76,3945,4402.09,2024-01-01 01:15:00,POS,"Bell, Brown and West",Richside,Amex,1
77,2363,339.53,2024-01-01 01:16:00,POS,Holmes LLC,Cynthiatown,MasterCard,0
78,3139,4338.23,2024-01-01 01:17:00,Online,Smith-Morrow,North Jessica,MasterCard,0
79,2390,1962.14,2024-01-01 01:18:00,ATM Withdrawal,"Howard, Hernandez and Huff",Michaelfurt,Discover,0
80,4003,1830.15,2024-01-01 01:19:00,Online,Smith and Sons,North Justin,Amex,0
81,2478,2716.27,2024-01-01 01:20:00,ATM Withdrawal,Smith Ltd,Williamsmouth,Visa,0
82,4499,4785.64,2024-01-01 01:21:00,POS,Reed-Gonzalez,Tateland,Visa,0
83,3556,4494.21,2024-01-01 01:22:00,POS,"Cole, Cooper and Paul",Port Anthony,Visa,0
84,1775,2354.3,2024-01-01 01:23:00,POS,Ruiz-Murphy,Dorseyburgh,Visa,1
85,1034,3480.64,2024-01-01 01:24:00,ATM Withdrawal,"Maldonado, Phillips and Boyd",Lewisberg,MasterCard,0
86,3253,2904.24,2024-01-01 01:25:00,POS,Ramos LLC,North Carriemouth,Amex,0
87,4152,3468.84,2024-01-01 01:26:00,Online,Silva-James,Andersonton,Amex,0
88,2955,4147.49,2024-01-01 01:27:00,POS,Griffin-Gallagher,West Robert,Discover,0
89,2585,,2024-01-01 01:28:00,ATM Withdrawal,Madden Inc,Sullivanton,Visa,0
90,4943,1632.17,2024-01-01 01:29:00,ATM Withdrawal,Myers-Russell,Longfort,Amex,0
91,4459,4796.85,2024-01-01 01:30:00,Online,"Carpenter, Hubbard and Russell",Mckinneyland,MasterCard,0
92,4073,4746.93,2024-01-01 01:31:00,Online,"Garcia, Anderson and Kelley",East Joseph,Discover,0
93,2021,61.05,2024-01-01 01:32:00,ATM Withdrawal,Yates LLC,Hillton,Visa,0
94,4461,1011.19,2024-01-01 01:33:00,ATM Withdrawal,Parks-Dillon,Edwardmouth,Discover,0
95,3613,4968.88,2024-01-01 01:34:00,,Gonzalez PLC,South Carolynfurt,Amex,0
96,2129,2466.66,2024-01-01 01:35:00,Online,Martinez-Larsen,Elizabethshire,MasterCard,0
97,4843,2866.47,2024-01-01 01:36:00,Online,Stafford-Johnson,Port Jack,Amex,1
98,4893,836.27,2024-01-01 01:37:00,Online,"Smith, Miller and Barry",Evansville,Discover,0
99,2500,4472.21,2024-01-01 01:38:00,ATM Withdrawal,"Wolf, Murray and Mason",Walshmouth,MasterCard,0
100,1702,1160.17,2024-01-01 01:39:00,POS,Ingram PLC,Robertfurt,Amex,0
101,3449,952.29,2024-01-01 01:40:00,ATM Withdrawal,Blake PLC,North Thomasborough,Amex,0
102,3777,1144.47,2024-01-01 01:41:00,Online,"Price, Burton and Castro",Sheristad,MasterCard,0
103,2579,4598.51,2024-01-01 01:42:00,ATM Withdrawal,Clark Ltd,Williamsfurt,Amex,0
104,1161,3515.72,2024-01-01 01:43:00,Online,Page PLC,Stephensonstad,Visa,0
105,1201,3844.14,2024-01-01 01:44:00,ATM Withdrawal,"Todd, Campbell and Wilson",Guzmanberg,Amex,0
106,2981,1888.3,2024-01-01 01:45:00,Online,Dunlap LLC,Lake Tammyborough,Discover,0
107,1995,4546.34,2024-01-01 01:46:00,Online,"Huffman, Davis and Fitzpatrick",Taraland,Amex,0
108,3317,3948.09,2024-01-01 01:47:00,ATM Withdrawal,"Phillips, Mora and Gillespie",Wrightburgh,MasterCard,0
109,4934,3754.23,2024-01-01 01:48:00,Online,Espinoza Ltd,New Paulfurt,Visa,0
110,1815,4854.85,2024-01-01 01:49:00,POS,Petersen Ltd,Gillespiebury,Amex,0
111,4342,1834.15,2024-01-01 01:50:00,Online,"Blackburn, Cooper and Flores",Michaelberg,Amex,0
112,1455,3056.81,2024-01-01 01:51:00,Online,"Vega, Banks and Smith",New Ashley,Discover,0
113,4533,4550.1,2024-01-01 01:52:00,Online,"Peterson, Castro and Stafford",Port Nicholas,Discover,0
114,4798,3955.49,2024-01-01 01:53:00,POS,"Wells, Larsen and Lawson",East Kyle,Amex,0
115,2275,2819.08,2024-01-01 01:54:00,ATM Withdrawal,"Reed, Simon and Nguyen",New Alexanderfort,Discover,0
116,2016,385.69,2024-01-01 01:55:00,POS,Quinn-Smith,Port Josephfort,Amex,0
117,4773,3265.35,2024-01-01 01:56:00,POS,"Phillips, Gallagher and Alvarez",West Travisview,MasterCard,0
118,3343,2635.15,2024-01-01 01:57:00,POS,Shaw LLC,Cruzberg,Amex,0
119,4796,,2024-01-01 01:58:00,ATM Withdrawal,Johnson-Spencer,Victorland,MasterCard,0
120,3767,4411.85,2024-01-01 01:59:00,Online,"Horn, Arroyo and Blackwell",Ramosbury,Visa,0
121,4820,1719.53,2024-01-01 02:00:00,POS,"Davis, Schmidt and Brown",New Aaronberg,MasterCard,0
122,1337,1940.46,2024-01-01 02:01:00,Online,"Smith, Smith and Adams",Amandaburgh,Visa,0
123,1878,3363.65,2024-01-01 02:02:00,POS,Barron-Spencer,South Karenland,Visa,0
124,2076,2446.55,2024-01-01 02:03:00,POS,"Acosta, Rodriguez and Johnson",Butlerport,Visa,0
125,1791,450.96,2024-01-01 02:04:00,POS,Burns-Frazier,North Thomas,Discover,0
126,4993,1940.27,2024-01-01 02:05:00,POS,Elliott-White,New Michael,Amex,0
127,3264,476.86,2024-01-01 02:06:00,POS,Haney Ltd,Port Helenchester,MasterCard,0
128,1763,957.8,2024-01-01 02:07:00,POS,,West Sherriborough,Visa,0
129,3235,40.84,2024-01-01 02:08:00,ATM Withdrawal,Ortiz and Sons,Lake Danaton,MasterCard,0
130,1379,910.66,2024-01-01 02:09:00,Online,Casey and Sons,Port Kimberly,Visa,0
131,1492,1655.58,2024-01-01 02:10:00,Online,Brown PLC,Lake Jamiefurt,Discover,0
132,4112,2693.4,2024-01-01 02:11:00,ATM Withdrawal,"Washington, Fernandez and Rodriguez",Bernardmouth,Visa,0
133,2180,4596.79,2024-01-01 02:12:00,POS,Duke Group,East Caitlin,Visa,0
134,3062,2703.93,2024-01-01 02:13:00,ATM Withdrawal,Boone LLC,Lake Jimmyville,Amex,0
135,4884,3529.49,2024-01-01 02:14:00,ATM Withdrawal,Moore-Martin,Websterton,MasterCard,0
136,1064,1791.6,2024-01-01 02:15:00,ATM Withdrawal,Brown Inc,Justinstad,Amex,0
137,4928,3759.4,2024-01-01 02:16:00,Online,Roberts-Guzman,Kevinton,Discover,0
138,4910,3104.24,2024-01-01 02:17:00,ATM Withdrawal,"Morales, Cole and Romero",East Davidport,MasterCard,0
139,3568,2301.67,2024-01-01 02:18:00,POS,Woods-Clark,Shellyview,Discover,1
140,2367,972.88,2024-01-01 02:19:00,ATM Withdrawal,Flowers-Miller,Martineztown,Visa,0
141,2152,1521.19,2024-01-01 02:20:00,Online,"Crosby, Brown and George",Lake Markfurt,Discover,0
142,3027,3106.63,2024-01-01 02:21:00,Online,"Johnson, Lawrence and Mendez",East Tinamouth,MasterCard,0
143,3695,2133.15,2024-01-01 02:22:00,POS,Nguyen LLC,Jaredview,MasterCard,0
144,2495,4447.49,2024-01-01 02:23:00,ATM Withdrawal,Miller-Williams,South Crystal,MasterCard,0
145,4134,1178.03,2024-01-01 02:24:00,POS,"Ortiz, Campbell and Barker",East Michael,Amex,0
146,2162,370.0,2024-01-01 02:25:00,ATM Withdrawal,"Marshall, Stokes and Pruitt",Lake Christophertown,Visa,0
147,2522,2948.8,2024-01-01 02:26:00,POS,"Jackson, Smith and Mason",Jonesfurt,MasterCard,0
148,3640,4430.82,2024-01-01 02:27:00,POS,Keith-Hodge,West Joseton,Discover,0
149,1391,1826.87,2024-01-01 02:28:00,POS,Baker-Bishop,Victoriafurt,Discover,0
150,2698,3240.32,2024-01-01 02:29:00,Online,Shannon-Bryant,Randallside,Discover,0
151,1418,1160.91,2024-01-01 02:30:00,Online,Hubbard Ltd,New Lynnchester,MasterCard,0
152,3336,2794.57,2024-01-01 02:31:00,ATM Withdrawal,Harrison-Brown,East Nathanside,MasterCard,0
153,1378,3935.03,2024-01-01 02:32:00,Online,Jimenez-Hall,Charlotteberg,Discover,1
154,2796,4335.82,2024-01-01 02:33:00,POS,Frank Ltd,Lake Gloria,Discover,0
155,4561,530.07,2024-01-01 02:34:00,Online,Perez-King,New Carolynmouth,Visa,0
156,3278,1785.09,2024-01-01 02:35:00,Online,Benjamin Group,North Hannahberg,MasterCard,0
157,4065,3200.02,2024-01-01 02:36:00,ATM Withdrawal,Barnett-Chandler,West Michaelchester,Discover,0
158,3088,178.44,2024-01-01 02:37:00,POS,"Reynolds, Kennedy and Jones",East Peter,MasterCard,0
159,4099,3454.62,2024-01-01 02:38:00,Online,Castro-Montes,Bakerton,Visa,0
160,3182,2642.53,2024-01-01 02:39:00,Online,"Brown, Nelson and Griffin",Munozmouth,Amex,0
161,1200,1446.39,2024-01-01 02:40:00,ATM Withdrawal,"Welch, Smith and Thompson",Joshuaberg,MasterCard,0
162,2863,4074.2,2024-01-01 02:41:00,ATM Withdrawal,Sherman LLC,Baxterfurt,MasterCard,0
163,1779,1453.8,2024-01-01 02:42:00,POS,"Thomas, Schroeder and Smith",Deborahberg,Visa,0
164,3977,4957.12,2024-01-01 02:43:00,ATM Withdrawal,Torres Inc,Wellsbury,MasterCard,0
165,4104,4082.77,2024-01-01 02:44:00,POS,"Garcia, Morrison and Thompson",North Ericaland,Discover,0
166,4119,3541.36,2024-01-01 02:45:00,,Cochran Inc,East Lauraburgh,Visa,0
167,1502,311.43,2024-01-01 02:46:00,Online,"Summers, Sanders and Brown",Mikaylastad,Amex,0
168,3454,4522.03,2024-01-01 02:47:00,Online,"Ray, Duran and Smith",South Sarah,Visa,0
169,4645,3951.33,2024-01-01 02:48:00,Online,"Long, Jones and Riggs",South Kellybury,Discover,0
170,2751,1148.98,2024-01-01 02:49:00,Online,Watson LLC,Port Cheryl,MasterCard,0
171,1804,1964.28,2024-01-01 02:50:00,Online,Joseph-Hicks,Karentown,Visa,0
172,3146,1346.81,2024-01-01 02:51:00,POS,,Beckyborough,Discover,0
173,3731,4922.16,2024-01-01 02:52:00,Online,Johnson-Haynes,New Robin,Discover,0
174,2895,4271.71,2024-01-01 02:53:00,Online,Moore Inc,West Dalton,Discover,0
175,3773,4651.48,2024-01-01 02:54:00,Online,Murray-Jennings,Beverlychester,Visa,0
176,2570,3944.93,2024-01-01 02:55:00,POS,Stephenson LLC,Port Teresastad,Visa,0
177,1960,2284.46,2024-01-01 02:56:00,ATM Withdrawal,Dickerson-Williams,East Kathryn,Visa,0
178,4810,1031.14,2024-01-01 02:57:00,ATM Withdrawal,Haney and Sons,New Patricia,Amex,0
179,3660,1044.36,2024-01-01 02:58:00,Online,Suarez-Pittman,Port Williamfort,Discover,0
180,2485,762.66,2024-01-01 02:59:00,ATM Withdrawal,"Banks, Perez and Johnson",Ashleymouth,Visa,0
181,3690,2735.51,2024-01-01 03:00:00,POS,Stanton-Hickman,West Laurenfort,Visa,0
182,4840,4600.23,2024-01-01 03:01:00,Online,Barrera and Sons,Riggsfort,MasterCard,0
183,2028,4959.03,2024-01-01 03:02:00,POS,Patterson and Sons,Victoriafurt,MasterCard,0
184,4289,1440.06,2024-01-01 03:03:00,POS,Webb-Jacobs,Jaclynshire,Visa,0
185,1502,3488.09,2024-01-01 03:04:00,Online,,Danielleview,Visa,0
186,3814,2987.5,2024-01-01 03:05:00,POS,Brewer Group,Margaretborough,Amex,0
187,1397,2447.24,2024-01-01 03:06:00,Online,"Martinez, Bailey and Hall",South Alicia,MasterCard,0
188,1870,3330.51,2024-01-01 03:07:00,POS,Porter and Sons,North Matthew,Amex,0
189,3842,1859.96,2024-01-01 03:08:00,ATM Withdrawal,Mcfarland and Sons,West Anitaberg,Visa,0
190,1392,4722.7,2024-01-01 03:09:00,ATM Withdrawal,Kirk and Sons,North April,Amex,0
191,1206,3528.72,2024-01-01 03:10:00,ATM Withdrawal,Hawkins and Sons,West Thomasmouth,Discover,0
192,2038,3772.23,2024-01-01 03:11:00,POS,Foster-Brown,Sullivanmouth,Amex,0
193,2881,1215.9,2024-01-01 03:12:00,Online,Higgins-Stone,Brandonberg,MasterCard,0
194,4625,847.07,2024-01-01 03:13:00,ATM Withdrawal,"Cox, Donovan and Green",Mccormickview,MasterCard,0
195,3939,1974.73,2024-01-01 03:14:00,Online,Tran Ltd,New Dannyport,MasterCard,0
196,2484,3834.53,2024-01-01 03:15:00,ATM Withdrawal,"Dillon, Pham and Merritt",Brownburgh,MasterCard,0
197,4762,4694.29,2024-01-01 03:16:00,ATM Withdrawal,Mendez and Sons,Port Markview,Visa,0
198,4646,2139.51,2024-01-01 03:17:00,POS,Lyons LLC,East William,MasterCard,0
199,1863,3871.91,2024-01-01 03:18:00,ATM Withdrawal,Johnson Inc,south leslie,Visa,0
200,3790,2354.69,2024-01-01 03:19:00,Online,Miller-Norton,East Loganburgh,Discover,0
201,4312,1479.67,2024-01-01 03:20:00,Online,"Ortega, Davis and Thomas",Lake Brian,MasterCard,0
202,1563,3697.63,2024-01-01 03:21:00,,Mann Ltd,Justinville,Discover,0
203,2020,3992.02,2024-01-01 03:22:00,Online,Oliver-Sanchez,Port Cherylfurt,Discover,0
204,1095,1018.19,2024-01-01 03:23:00,Online,Johnson PLC,Taylorhaven,Visa,0
205,2923,1529.32,2024-01-01 03:24:00,Online,"Higgins, Powell and Nichols",South James,Amex,0
206,2757,2476.41,2024-01-01 03:25:00,Online,"Garcia, Holt and Ramirez",Oliviashire,MasterCard,0
207,3532,936.68,2024-01-01 03:26:00,Online,Castro LLC,Loweland,MasterCard,0
208,4478,4644.53,2024-01-01 03:27:00,ATM Withdrawal,Tanner PLC,Malloryhaven,Amex,0
209,3278,2958.71,2024-01-01 03:28:00,Online,Goodwin Group,Vanessaview,MasterCard,0
210,3796,610.41,2024-01-01 03:29:00,Online,Melton Group,Port Christy,Visa,0
211,2678,924.23,2024-01-01 03:30:00,ATM Withdrawal,Arnold Group,South Larryport,Amex,0
212,4242,4772.0,2024-01-01 03:31:00,POS,"Morse, House and Santana",Paulamouth,MasterCard,0
213,1540,3692.15,2024-01-01 03:32:00,,Williams and Sons,East Anthony,MasterCard,0
214,2059,3673.35,2024-01-01 03:33:00,POS,Downs PLC,Marthaburgh,Visa,0
215,3572,367.13,2024-01-01 03:34:00,POS,Robertson Group,West Shawn,MasterCard,0
216,2183,4477.02,2024-01-01 03:35:00,ATM Withdrawal,Smith-Walker,Lake Lindsey,Visa,0
217,4910,2221.46,2024-01-01 03:36:00,POS,"Nelson, Lawrence and Williams",Port Brenda,Discover,0
218,2722,3300.29,2024-01-01 03:37:00,POS,Howard LLC,Royville,MasterCard,0
219,4314,4798.65,2024-01-01 03:38:00,POS,Moore LLC,Bowenchester,Amex,0
220,4157,504.56,2024-01-01 03:39:00,ATM Withdrawal,Dorsey-Morris,Port Jason,Visa,0
221,2819,2413.97,2024-01-01 03:40:00,Online,Jackson Ltd,New Matthew,Visa,0
222,3625,252.82,2024-01-01 03:41:00,,Church Ltd,Lake Hollyhaven,MasterCard,0
223,3729,2500.23,2024-01-01 03:42:00,ATM Withdrawal,Mitchell-Garcia,South Jared,Visa,0
224,3604,1265.04,2024-01-01 03:43:00,ATM Withdrawal,"Lawson, Murray and Black",Simpsonport,Discover,0
225,2597,4555.77,2024-01-01 03:44:00,Online,Stewart Group,Monicaside,Visa,0
226,4060,1995.47,2024-01-01 03:45:00,POS,"Fry, Powell and Patterson",Port Christopher,Discover,0
227,3693,3171.19,2024-01-01 03:46:00,Online,Shelton and Sons,Barkerbury,Amex,0
228,1795,4302.13,2024-01-01 03:47:00,POS,"Taylor, Graham and Hull",Jacobland,Visa,0
229,2051,4918.54,2024-01-01 03:48:00,Online,"Mills, Nichols and Deleon",South Laura,Amex,0
230,2643,2521.58,2024-01-01 03:49:00,ATM Withdrawal,Travis LLC,New David,Discover,0
231,4627,2281.51,2024-01-01 03:50:00,ATM Withdrawal,Taylor Ltd,North Travisview,Visa,0
232,2363,383.32,2024-01-01 03:51:00,POS,Bates-Lamb,Shaunview,Discover,0
233,4869,68.63,2024-01-01 03:52:00,ATM Withdrawal,"Mosley, Mann and Walton",West Jo,Discover,0
234,2981,3045.97,2024-01-01 03:53:00,ATM Withdrawal,"Martin, Mcmillan and Salazar",West Patricktown,Amex,0
235,2354,331.99,2024-01-01 03:54:00,Online,"Thomas, Collins and Stanley",Lake Rickyville,Amex,0
236,2663,1904.99,2024-01-01 03:55:00,POS,Hull LLC,Lake Jamie,Amex,0
237,2529,23.01,2024-01-01 03:56:00,Online,"Thomas, Hernandez and Harrison",Burkemouth,Discover,0
238,3038,3078.06,2024-01-01 03:57:00,Online,"Joseph, Anderson and Wood",Poncetown,Discover,0
239,4419,2129.95,2024-01-01 03:58:00,ATM Withdrawal,Smith Ltd,North Ethan,Amex,0
240,2496,639.47,2024-01-01 03:59:00,Online,Jones-Bryant,East Anthonybury,Discover,0
241,4302,1485.36,2024-01-01 04:00:00,POS,"Carey, Diaz and Lewis",Williamsville,Amex,0
242,3237,2850.46,2024-01-01 04:01:00,ATM Withdrawal,,East Robertfort,MasterCard,0
243,4296,3285.28,2024-01-01 04:02:00,POS,"Potter, Flores and Fields",South Kristina,Visa,0
244,2408,2314.37,2024-01-01 04:03:00,POS,"Delgado, Bryant and Evans",Roberttown,MasterCard,0
245,2400,4020.78,2024-01-01 04:04:00,POS,Snyder Ltd,New Sarah,Discover,0
246,2306,566.64,2024-01-01 04:05:00,POS,Williams-Reyes,Hubbardstad,Visa,0
247,3680,427.31,2024-01-01 04:06:00,Online,"Francis, Barton and Allen",Caseyburgh,Discover,0
248,3675,226.0,2024-01-01 04:07:00,ATM Withdrawal,Roberts Group,Williamburgh,Discover,0
249,1972,2681.46,2024-01-01 04:08:00,Online,"Patrick, Ferguson and Russell",East Ericmouth,Visa,0
250,2768,3532.63,2024-01-01 04:09:00,ATM Withdrawal,Smith and Sons,Powersmouth,Discover,0
251,2282,656.95,2024-01-01 04:10:00,Online,"Gomez, Taylor and Bradshaw",South Tyler,Discover,1
252,4430,3196.53,2024-01-01 04:11:00,ATM Withdrawal,"Lam, Tucker and Griffin",Hickston,Discover,0
253,1709,2387.35,2024-01-01 04:12:00,POS,Allen PLC,West Ryan,Amex,0
254,2479,4936.79,2024-01-01 04:13:00,POS,"Reyes, Burns and Brooks",West Kimberlyport,Discover,0
255,2434,3588.78,2024-01-01 04:14:00,Online,Walsh-Patterson,Brookeburgh,Visa,0
256,1648,3289.08,2024-01-01 04:15:00,Online,Le PLC,Timothytown,MasterCard,0
257,1317,2854.4,2024-01-01 04:16:00,POS,,Lake Travis,Visa,0
258,4748,4986.84,2024-01-01 04:17:00,Online,"Shaw, Neal and Brady",Timothyville,Visa,0
259,4296,4902.39,2024-01-01 04:18:00,Online,"Castillo, Perez and Gonzalez",Jonathanview,MasterCard,0
260,4890,2692.89,2024-01-01 04:19:00,ATM Withdrawal,Chavez-Shannon,West Garymouth,Discover,0
261,2257,2278.64,2024-01-01 04:20:00,ATM Withdrawal,"Oneal, Miller and Griffin",Martinezville,MasterCard,0
262,1683,2313.26,2024-01-01 04:21:00,ATM Withdrawal,Mendoza and Sons,Jamesborough,MasterCard,0
263,1663,2144.57,2024-01-01 04:22:00,Online,Johnson and Sons,East Stephanieside,Amex,0
264,2998,2659.33,2024-01-01 04:23:00,POS,Martinez-Johnston,Travisshire,Amex,0
265,4898,1371.55,2024-01-01 04:24:00,POS,Mora-Duran,Lake Russellfurt,Visa,0
266,4445,4634.31,2024-01-01 04:25:00,POS,"Davis, Blackwell and Wagner",Lake Sarahville,Visa,0
267,4743,2453.7,2024-01-01 04:26:00,POS,"Moore, Bailey and Hardy",hernandezmouth,Amex,0
268,2631,4210.83,2024-01-01 04:27:00,ATM Withdrawal,"Cruz, Wheeler and Cannon",Longview,MasterCard,0
269,2495,2379.14,2024-01-01 04:28:00,ATM Withdrawal,Arroyo Group,Nicolefort,MasterCard,0
