TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
23,1769,617.3,2024-01-01 00:22:00,ATM Withdrawal,"Woods, Evans and Oliver",Stacyview,Discover,0
24,3391,4640.03,2024-01-01 00:23:00,POS,Adams-White,Port Samanthahaven,Discover,0
25,2515,2273.21,2024-01-01 00:24:00,ATM Withdrawal,Mitchell-Chambers,Lake Markborough,Amex,0
26,4485,3673.76,2024-01-01 00:25:00,POS,Morgan Ltd,West Alanside,Amex,0
27,3853,1839.03,2024-01-01 00:26:00,ATM Withdrawal,Jenkins-Harris,Port Leonard,MasterCard,1
28,3433,99.31,2024-01-01 00:27:00,ATM Withdrawal,"Gaines, Richard and Myers",Mitchellside,MasterCard,0
29,2215,507.15,2024-01-01 00:28:00,POS,"Hill, Christensen and Richards",Port Danny,Discover,0
30,1955,2483.62,2024-01-01 00:29:00,ATM Withdrawal,Skinner LLC,Laceyfurt,MasterCard,0
31,3324,3451.37,2024-01-01 00:30:00,Online,Shaw-Sandoval,Port Lisaville,Visa,0
32,2184,1677.0,2024-01-01 00:31:00,Online,Sampson-Bauer,Laraton,Visa,0
33,1459,3478.96,2024-01-01 00:32:00,Online,,Cohenmouth,Discover,0
34,4385,3494.68,2024-01-01 00:33:00,ATM Withdrawal,"Anderson, Luna and Morrison",Amandaberg,Amex,0
35,1021,3521.16,2024-01-01 00:34:00,POS,Evans-Ponce,Port Nathan,Amex,0
36,3300,2465.15,2024-01-01 00:35:00,ATM Withdrawal,Sullivan-Sparks,Pamelaburgh,Visa,1
37,1747,4574.86,2024-01-01 00:36:00,POS,Elliott Ltd,Lisaberg,Amex,0
38,3904,2448.54,2024-01-01 00:37:00,ATM Withdrawal,Andrade-Guerra,Jonathanburgh,MasterCard,0
39,4632,2254.07,2024-01-01 00:38:00,POS,Gibson-Rice,Johnsonburgh,,0
40,1474,1000.91,2024-01-01 00:39:00,ATM Withdrawal,Haas-Reynolds,Braystad,Discover,0
41,2082,1541.74,2024-01-01 00:40:00,ATM Withdrawal,Tate Inc,West Kimberly,Amex,0
42,3558,216.46,2024-01-01 00:41:00,Online,"Farmer, Ramsey and Williams",Lake Angela,Discover,0
43,4753,3169.51,2024-01-01 00:42:00,ATM Withdrawal,Horne Inc,Bartonside,Discover,0
44,3047,1246.44,2024-01-01 00:43:00,Online,Escobar-Leonard,Lake Melissa,Amex,0
45,4547,1524.26,2024-01-01 00:44:00,POS,Moody-Gross,Jonesport,Amex,0
46,3747,3855.22,2024-01-01 00:45:00,POS,Phillips-Tanner,North Johnport,Visa,0
47,1975,1639.47,2024-01-01 00:46:00,Online,Huff and Sons,Kaylaborough,Visa,0
48,2806,1214.77,2024-01-01 00:47:00,ATM Withdrawal,"Flores, George and French",Aaronstad,Discover,0
49,1189,849.44,2024-01-01 00:48:00,POS,"Gates, Yoder and Parker",West Cindy,,0
50,4005,3875.42,2024-01-01 00:49:00,ATM Withdrawal,Phillips-Armstrong,Port Jimmymouth,Visa,0
51,3734,652.88,2024-01-01 00:50:00,ATM Withdrawal,Arnold-Wood,North Michael,Discover,0
52,4005,,2024-01-01 00:51:00,,Garcia Ltd,New Jennifer,MasterCard,0
53,1562,,2024-01-01 00:52:00,POS,"Day, Dominguez and Diaz",Lisabury,Amex,0
54,2899,3438.51,2024-01-01 00:53:00,POS,"Thomas, Ballard and Hunter",South Ashley,Amex,0
55,4638,3168.25,2024-01-01 00:54:00,ATM Withdrawal,Stone-Lee,New Tylerville,MasterCard,0
56,2267,4054.55,2024-01-01 00:55:00,Online,Green-Sandoval,Port Joseph,Visa,0
57,3879,228.53,2024-01-01 00:56:00,,Anderson-Nelson,Andrefurt,Visa,0
58,2528,1485.72,2024-01-01 00:57:00,Online,Romero-Baker,North Darrenberg,Discover,0
59,4202,1404.27,2024-01-01 00:58:00,ATM Withdrawal,Richardson Inc,Lake Carlbury,Discover,0
60,4556,734.35,2024-01-01 00:59:00,Online,"Andrews, Rose and Cook",Kellyside,Visa,0
61,4890,1449.45,2024-01-01 01:00:00,POS,"Cannon, Hobbs and Rose",South Eric,Discover,0
62,1646,1552.28,2024-01-01 01:01:00,Online,"Tran, Lewis and Wood",Kimberlymouth,MasterCard,0
63,3068,2611.81,2024-01-01 01:02:00,Online,Perez-Wilcox,Jasonside,Amex,0
64,3888,3320.2,2024-01-01 01:03:00,ATM Withdrawal,Jackson-Jackson,Port Mariaside,MasterCard,0
65,3214,1908.6,2024-01-01 01:04:00,POS,Thompson Inc,Morrisonside,Amex,0
66,2297,3598.75,2024-01-01 01:05:00,POS,"Miller, Ryan and Hunter",Kathleenstad,Amex,0
67,3435,1684.15,2024-01-01 01:06:00,Online,"Morgan, Williams and Garcia",Josephbury,Discover,0
68,1600,1454.97,2024-01-01 01:07:00,ATM Withdrawal,Sawyer-Moore,Robertsmouth,Discover,0
69,3363,2708.23,2024-01-01 01:08:00,ATM Withdrawal,"Thompson, Thomas and Dominguez",Port Tara,Amex,0
70,3061,123.46,2024-01-01 01:09:00,Online,Lynch Group,Dannyhaven,Discover,0
71,1241,403.55,2024-01-01 01:10:00,POS,"Reynolds, Kim and Garcia",Kennethmouth,MasterCard,0
72,3041,2092.76,2024-01-01 01:11:00,POS,King-Hensley,South Maurice,Visa,0
73,3824,4714.85,2024-01-01 01:12:00,POS,Kennedy and Sons,New Jameston,Discover,0
74,4417,3608.95,2024-01-01 01:13:00,ATM Withdrawal,"Tucker, Turner and Smith",Kyleburgh,Discover,0
75,3612,445.19,2024-01-01 01:14:00,Online,Bailey and Sons,North Richard,Discover,0
76,3945,4232.36,2024-01-01 01:15:00,ATM Withdrawal,Robinson-Trujillo,South Richard,Visa,0
77,2363,3662.84,2024-01-01 01:16:00,POS,"Murphy, Giles and Jones",South William,MasterCard,0
78,3139,3056.68,2024-01-01 01:17:00,ATM Withdrawal,Patterson and Sons,West Jessica,Amex,0
79,2390,4102.36,2024-01-01 01:18:00,POS,Wong-Ingram,Benjamintown,MasterCard,0
80,4003,2023.53,2024-01-01 01:19:00,Online,Campbell-Miller,Erikaburgh,Discover,0
81,2478,1111.4,2024-01-01 01:20:00,POS,Wright Inc,Munozton,Visa,0
82,4499,,2024-01-01 01:21:00,Online,"Brown, Spears and Williams",South Ryanfort,MasterCard,0
83,3556,2746.46,2024-01-01 01:22:00,ATM Withdrawal,Dunn-Wong,South Sandramouth,Discover,0
84,1775,2693.94,2024-01-01 01:23:00,ATM Withdrawal,Santos Group,Rachelport,Discover,0
85,1034,2827.54,2024-01-01 01:24:00,ATM Withdrawal,Herrera-Hunter,East Bradleyshire,Amex,0
86,3253,4743.78,2024-01-01 01:25:00,POS,"Downs, Martinez and Jimenez",Johnsonville,Visa,0
87,4152,4511.72,2024-01-01 01:26:00,Online,Holmes and Sons,Oneillton,Amex,0
88,2955,4379.21,2024-01-01 01:27:00,ATM Withdrawal,Stevens-Mason,Port April,MasterCard,0
89,2585,4008.08,2024-01-01 01:28:00,,"Soto, Bond and Hamilton",Mezaport,,0
90,4943,4717.42,,Online,Hogan PLC,Collinsberg,MasterCard,0
91,4459,496.98,2024-01-01 01:30:00,POS,Johnson LLC,South Jeremy,Discover,0
92,4073,,2024-01-01 01:31:00,ATM Withdrawal,Sawyer LLC,West Stephenborough,Visa,0
93,2021,,2024-01-01 01:32:00,POS,Bell Group,New Martinburgh,Visa,0
94,4461,4233.44,2024-01-01 01:33:00,POS,"Pacheco, Lucas and Martinez",Cassidyshire,Discover,0
95,3613,2528.3,,POS,"Aguirre, Kennedy and Richards",North Christopherville,Visa,0
96,2129,3741.43,2024-01-01 01:35:00,ATM Withdrawal,Thompson PLC,South Joshua,Amex,0
97,4843,699.1,2024-01-01 01:36:00,ATM Withdrawal,Hooper-Crawford,Davidhaven,MasterCard,0
98,4893,1265.81,2024-01-01 01:37:00,Online,Nash Group,East Marcotown,MasterCard,0
99,2500,3660.22,2024-01-01 01:38:00,Online,Frank LLC,Davisburgh,MasterCard,0
100,1702,827.85,2024-01-01 01:39:00,POS,"Cox, Donaldson and Pham",Castilloburgh,Amex,0
101,3449,1760.02,2024-01-01 01:40:00,ATM Withdrawal,"Briggs, Black and Hughes",Jacksonbury,MasterCard,0
102,3777,1328.01,2024-01-01 01:41:00,POS,"Black, Wells and Roy",North Lindabury,Visa,0
103,2579,1752.56,2024-01-01 01:42:00,Online,"Santiago, Quinn and Thornton",Jasmineview,MasterCard,0
104,1161,3543.08,2024-01-01 01:43:00,POS,Silva PLC,Michaelmouth,Amex,0
105,1201,1842.4,2024-01-01 01:44:00,POS,"Briggs, Robinson and Price",Lake James,Visa,0
106,2981,2778.54,2024-01-01 01:45:00,ATM Withdrawal,"Anderson, Garcia and Garcia",East Rachaelberg,Discover,0
107,1995,504.16,2024-01-01 01:46:00,POS,Gonzalez PLC,New Elizabeth,Visa,0
108,3317,4026.06,2024-01-01 01:47:00,POS,Schultz Inc,Robertburgh,Amex,0
109,4934,1852.59,2024-01-01 01:48:00,ATM Withdrawal,Sherman-Cook,Davisville,,0
110,1815,3244.43,2024-01-01 01:49:00,ATM Withdrawal,Taylor PLC,Lake Matthew,MasterCard,0
111,4342,3628.32,2024-01-01 01:50:00,Online,Marsh-Barker,Mariamouth,Amex,0
112,1455,1052.26,2024-01-01 01:51:00,ATM Withdrawal,Miles Inc,Bakerbury,Discover,0
113,4533,4423.95,2024-01-01 01:52:00,POS,"Liu, Hill and Hester",West Patricia,MasterCard,1
114,4798,3083.04,2024-01-01 01:53:00,Online,Pierce PLC,Simonstad,Amex,0
115,2275,2146.48,2024-01-01 01:54:00,Online,Roberts Group,Evansmouth,Amex,0
116,2016,915.76,2024-01-01 01:55:00,Online,West-Huff,Petersonshire,Discover,0
117,4773,4711.79,2024-01-01 01:56:00,Online,Martinez-Gross,Smithmouth,Discover,0
118,3343,3776.57,2024-01-01 01:57:00,POS,Ortega-Welch,Alvarezborough,Amex,0
119,4796,1044.08,2024-01-01 01:58:00,POS,Schmidt PLC,Lake Alexis,Discover,0
120,3767,1691.87,2024-01-01 01:59:00,POS,Deleon LLC,East Kristen,Discover,0
121,4820,,2024-01-01 02:00:00,POS,Smith Inc,Jameschester,MasterCard,0
122,1337,3479.91,2024-01-01 02:01:00,Online,Johnston Group,New Erin,Amex,0
123,1878,3830.09,2024-01-01 02:02:00,POS,Maynard-Evans,Holmesmouth,Visa,0
124,2076,2208.8,2024-01-01 02:03:00,Online,Pratt-Thomas,Reyeshaven,MasterCard,0
125,1791,3583.8,2024-01-01 02:04:00,ATM Withdrawal,Garcia-Yates,North Veronica,Amex,0
126,4993,1935.54,2024-01-01 02:05:00,POS,Franklin Ltd,South Taylorville,Amex,0
127,3264,1060.26,2024-01-01 02:06:00,ATM Withdrawal,"Weaver, Walker and Salas",East Jamieburgh,MasterCard,0
128,1763,3165.22,2024-01-01 02:07:00,ATM Withdrawal,Carson-Morton,New Angela,Discover,0
129,3235,4880.19,2024-01-01 02:08:00,POS,Faulkner-Sparks,Peterhaven,Visa,0
130,1379,1556.45,2024-01-01 02:09:00,Online,Holloway Inc,Vegafurt,Visa,0
131,1492,2307.54,2024-01-01 02:10:00,ATM Withdrawal,Martinez-Hall,Hamiltonside,Amex,0
132,4112,3371.64,2024-01-01 02:11:00,POS,"Case, Valdez and Berry",Lake Alicia,Amex,0
133,2180,2709.82,2024-01-01 02:12:00,ATM Withdrawal,Ray LLC,Johnview,Visa,0
134,3062,4217.92,2024-01-01 02:13:00,ATM Withdrawal,"Bates, Cain and Carrillo",Port Thomas,Amex,0
135,4884,3809.9,2024-01-01 02:14:00,POS,,South Jameschester,Visa,0
136,1064,296.19,2024-01-01 02:15:00,ATM Withdrawal,Roman-Rogers,North Christinaton,Discover,0
137,4928,4992.11,2024-01-01 02:16:00,,Griffin-Larsen,Hernandezfort,Visa,0
138,4910,3763.25,2024-01-01 02:17:00,Online,Lewis-Jordan,South Lisa,Visa,1
139,3568,4320.2,2024-01-01 02:18:00,ATM Withdrawal,"Barr, Schroeder and White",Josephburgh,Visa,0
140,2367,3257.73,2024-01-01 02:19:00,ATM Withdrawal,Pennington-Bennett,Kellyborough,Amex,0
141,2152,4282.14,2024-01-01 02:20:00,POS,Miranda Ltd,New Jessicafurt,Discover,0
142,3027,,2024-01-01 02:21:00,Online,"Robertson, Carter and Robertson",North Kenneth,MasterCard,0
143,3695,1741.95,2024-01-01 02:22:00,ATM Withdrawal,"Coleman, Morris and Thomas",Erinmouth,MasterCard,0
144,2495,,2024-01-01 02:23:00,Online,"Fields, Shelton and Esparza",South Mary,Visa,1
145,4134,1012.27,2024-01-01 02:24:00,ATM Withdrawal,Cummings-Cruz,North Kenneth,Amex,0
146,2162,395.82,2024-01-01 02:25:00,POS,Black PLC,New Maryborough,MasterCard,0
147,2522,3941.65,2024-01-01 02:26:00,POS,Cook-Cole,Lake Kevintown,MasterCard,0
148,3640,4178.25,2024-01-01 02:27:00,Online,Garcia and Sons,Haileyhaven,Visa,0
149,1391,817.45,2024-01-01 02:28:00,Online,"Jimenez, Mckinney and Schultz",Shawberg,Visa,0
150,2698,4272.46,2024-01-01 02:29:00,ATM Withdrawal,Shaw-Hebert,New Johnview,Amex,0
151,1418,3435.41,2024-01-01 02:30:00,ATM Withdrawal,Hamilton-Reese,Paulafort,MasterCard,0
152,3336,2602.81,2024-01-01 02:31:00,ATM Withdrawal,"Potts, Turner and Santos",Baileyview,Visa,0
153,1378,4152.1,2024-01-01 02:32:00,Online,Thompson Group,South Tiffany,Discover,0
154,2796,2099.15,2024-01-01 02:33:00,POS,Francis PLC,West Sherryberg,Discover,0
155,4561,974.0,2024-01-01 02:34:00,POS,Bradley-Stafford,Amandachester,Discover,0
156,3278,1427.84,2024-01-01 02:35:00,Online,"Christensen, Jackson and Foster",New Teresa,,0
157,4065,2528.29,2024-01-01 02:36:00,POS,Spencer-Hall,Charlestown,Amex,0
158,3088,2659.0,2024-01-01 02:37:00,Online,Church-Mosley,Lake Holly,Discover,0
159,4099,4028.88,2024-01-01 02:38:00,ATM Withdrawal,"Robinson, Townsend and Rios",Nelsonberg,Discover,0
160,3182,3957.81,2024-01-01 02:39:00,Online,Guerra-Brown,West Terriland,,0
161,1200,2908.93,2024-01-01 02:40:00,POS,"Acosta, Ellison and Ferguson",Catherineside,Visa,0
162,2863,3905.02,2024-01-01 02:41:00,Online,"Lloyd, Robinson and Tucker",North Angelica,Visa,0
163,1779,962.91,2024-01-01 02:42:00,Online,Garcia-Newton,New Michael,Visa,0
164,3977,255.07,2024-01-01 02:43:00,Online,"Davis, Bean and Vincent",West Donna,Discover,0
165,4104,4368.8,2024-01-01 02:44:00,Online,Wood-Johnson,New Samuel,Visa,0
166,4119,382.39,2024-01-01 02:45:00,POS,"Miller, Norris and Gonzalez",West Brandonfort,Visa,0
167,1502,1237.21,2024-01-01 02:46:00,ATM Withdrawal,"Jones, Tapia and Nicholson",Harrischester,Amex,0
168,3454,3478.12,2024-01-01 02:47:00,POS,"Flores, Montgomery and White",Jenniferborough,Visa,0
169,4645,2050.19,2024-01-01 02:48:00,POS,Tyler and Sons,South Hannah,MasterCard,0
170,2751,4382.19,2024-01-01 02:49:00,ATM Withdrawal,Drake Ltd,Johnmouth,Visa,0
171,1804,1493.41,2024-01-01 02:50:00,POS,,Lake April,Visa,0
172,3146,64.3,2024-01-01 02:51:00,ATM Withdrawal,Christensen LLC,Hillburgh,MasterCard,0
173,3731,1506.77,2024-01-01 02:52:00,ATM Withdrawal,Williams-Bridges,Laurieshire,MasterCard,0
174,2895,2892.48,2024-01-01 02:53:00,Online,Nguyen PLC,Bradleybury,Visa,0
175,3773,1882.81,2024-01-01 02:54:00,POS,,Hicksfurt,,0
176,2570,2676.69,2024-01-01 02:55:00,ATM Withdrawal,Potts-Grant,Boydborough,Discover,0
177,1960,4383.61,2024-01-01 02:56:00,POS,Gardner-Ellis,Lynchburgh,MasterCard,0
178,4810,4562.86,2024-01-01 02:57:00,POS,Gordon-Warren,Fieldsside,Amex,0
179,3660,1333.54,2024-01-01 02:58:00,ATM Withdrawal,Campbell-Wolf,Fryburgh,Visa,0
180,2485,2313.39,2024-01-01 02:59:00,Online,"Garner, Hill and Gibbs",Teresaborough,Visa,0
181,3690,2747.97,2024-01-01 03:00:00,ATM Withdrawal,Wilson PLC,Port Rebecca,MasterCard,0
182,4840,,2024-01-01 03:01:00,Online,Flores Group,East Larry,MasterCard,0
183,2028,4993.09,2024-01-01 03:02:00,ATM Withdrawal,Massey LLC,East Courtney,Amex,0
184,4289,1180.86,2024-01-01 03:03:00,ATM Withdrawal,Cruz-Taylor,Silvaview,Visa,0
185,1502,3636.26,2024-01-01 03:04:00,Online,Sandoval Inc,Zacharychester,MasterCard,0
186,3814,1893.27,2024-01-01 03:05:00,Online,"Cox, Hall and Shaw",Matthewshire,MasterCard,0
187,1397,45.5,2024-01-01 03:06:00,POS,Medina-Rhodes,West Dana,Discover,0
188,1870,51.22,2024-01-01 03:07:00,ATM Withdrawal,Collier-Rodriguez,Ryanton,MasterCard,0
189,3842,2305.53,2024-01-01 03:08:00,POS,Lewis-Copeland,Ryanland,Amex,0
190,1392,2444.23,2024-01-01 03:09:00,,Kelley PLC,Williamland,Visa,0
191,1206,117.74,2024-01-01 03:10:00,Online,Mathews and Sons,Monroehaven,MasterCard,0
192,2038,3436.2,2024-01-01 03:11:00,Online,Galvan and Sons,Port Lauren,Discover,0
193,2881,1473.55,2024-01-01 03:12:00,POS,"Sanders, Wright and Campbell",Sharishire,MasterCard,0
194,4625,2801.67,2024-01-01 03:13:00,Online,Oconnell-Prince,North Amberchester,MasterCard,0
195,3939,1508.09,2024-01-01 03:14:00,ATM Withdrawal,"Acevedo, Anderson and Fisher",New Kathryn,Visa,0
196,2484,839.84,2024-01-01 03:15:00,Online,White-Stein,New Candice,Discover,0
197,4762,2038.83,2024-01-01 03:16:00,Online,Williamson-Lopez,Ryanshire,Amex,0
198,4646,1165.21,2024-01-01 03:17:00,ATM Withdrawal,"Mendoza, Peck and King",north alex,Amex,0
199,1863,2676.33,2024-01-01 03:18:00,Online,,West Monica,Visa,0
200,3790,998.15,2024-01-01 03:19:00,POS,"Robinson, Conrad and Daniel",Johnmouth,Amex,0
201,4312,2544.49,2024-01-01 03:20:00,POS,Deleon-Hanna,New Michelle,Amex,0
202,1563,791.11,2024-01-01 03:21:00,POS,Ho and Sons,New Christopher,MasterCard,0
203,2020,,2024-01-01 03:22:00,Online,Hopkins and Sons,Mcgeetown,Amex,0
204,1095,3770.92,2024-01-01 03:23:00,Online,Jennings LLC,Port Anthonybury,Discover,0
205,2923,556.42,2024-01-01 03:24:00,,Turner-Jensen,Thompsonhaven,MasterCard,0
206,2757,2341.67,2024-01-01 03:25:00,POS,Barker-Allen,Port Williammouth,Amex,0
207,3532,359.0,2024-01-01 03:26:00,Online,"Pratt, Gardner and Reyes",New Billy,Discover,0
208,4478,2992.92,2024-01-01 03:27:00,ATM Withdrawal,Chapman-Austin,Lewisland,MasterCard,0
209,3278,1325.7,2024-01-01 03:28:00,Online,Foster Ltd,new sandra,Discover,0
210,3796,2640.48,2024-01-01 03:29:00,POS,Stewart LLC,North Bryanbury,Visa,0
211,2678,2589.72,2024-01-01 03:30:00,ATM Withdrawal,Rivera Inc,South Laurashire,Visa,0
212,4242,4622.15,2024-01-01 03:31:00,ATM Withdrawal,Riley-Foster,angelafort,Amex,0
213,1540,2747.67,2024-01-01 03:32:00,POS,"Daniels, Yates and Clark",Meganborough,Discover,0
214,2059,2917.08,2024-01-01 03:33:00,ATM Withdrawal,"Cohen, Elliott and Myers",Lake Micheal,MasterCard,0
215,3572,2011.26,2024-01-01 03:34:00,ATM Withdrawal,"Hahn, Harris and Wheeler",New Kevinfurt,Discover,0
216,2183,4745.65,,ATM Withdrawal,"Jordan, Robinson and Luna",Mitchellshire,Discover,0
217,4910,3887.04,2024-01-01 03:36:00,ATM Withdrawal,Valdez Inc,Alexanderton,Visa,0
218,2722,1430.6,2024-01-01 03:37:00,ATM Withdrawal,"Nguyen, Ware and Lewis",Ewingville,Visa,0
219,4314,4221.83,2024-01-01 03:38:00,Online,Moody LLC,Lake Kimberlyburgh,Amex,0
220,4157,2164.82,2024-01-01 03:39:00,POS,Butler PLC,Lake Georgemouth,Discover,0
221,2819,4144.19,2024-01-01 03:40:00,,"Gray, Jones and Smith",Barkerport,Discover,0
222,3625,4115.33,,Online,Martinez Ltd,Joneshaven,MasterCard,0
223,3729,948.41,2024-01-01 03:42:00,Online,Moore PLC,South Martinhaven,MasterCard,0
224,3604,3507.2,2024-01-01 03:43:00,POS,"Nichols, Barron and Melton",Reidside,Visa,0
225,2597,1456.76,2024-01-01 03:44:00,POS,Mcneil LLC,Hartville,Discover,0
226,4060,1490.98,2024-01-01 03:45:00,Online,Bryan LLC,New Tina,Amex,0
227,3693,1485.26,2024-01-01 03:46:00,Online,Pena Inc,Lake Samuel,Visa,0
228,1795,,2024-01-01 03:47:00,ATM Withdrawal,"Booth, Sullivan and Johnson",Derekville,Discover,0
229,2051,1152.98,2024-01-01 03:48:00,Online,Mathis-Vargas,Mayborough,Visa,0
230,2643,9.52,2024-01-01 03:49:00,Online,"Bartlett, Gutierrez and Patterson",West Morgan,Amex,0
231,4627,3577.61,2024-01-01 03:50:00,ATM Withdrawal,"Ramirez, Kerr and Mitchell",Loganton,Discover,0
232,2363,860.07,2024-01-01 03:51:00,ATM Withdrawal,"Waters, Woodard and Davis",Patricialand,Amex,0
233,4869,526.89,2024-01-01 03:52:00,POS,"Ali, Bray and Lopez",Lake Robert,Discover,0
234,2981,1191.39,2024-01-01 03:53:00,POS,"Hughes, Adams and Carr",Davidfurt,Discover,0
235,2354,1902.6,2024-01-01 03:54:00,Online,Watkins Ltd,Lake Taylorshire,Amex,0
236,2663,2382.15,2024-01-01 03:55:00,ATM Withdrawal,,Rileyville,MasterCard,0
237,2529,227.63,2024-01-01 03:56:00,ATM Withdrawal,Villa and Sons,North Mark,Amex,0
238,3038,4853.01,2024-01-01 03:57:00,POS,"Shah, Scott and Wilson",Justinview,Amex,0
239,4419,,,POS,Kelly-Collins,Andreaview,Visa,0
240,2496,1619.35,2024-01-01 03:59:00,Online,"Cordova, Diaz and Vazquez",Stacymouth,Amex,0
241,4302,1596.89,2024-01-01 04:00:00,ATM Withdrawal,Vasquez and Sons,Alvaradoland,Amex,0
242,3237,2245.47,2024-01-01 04:01:00,POS,Cooley Group,Jessicaton,Visa,0
243,4296,3133.09,2024-01-01 04:02:00,,Thomas-Smith,East Lisa,MasterCard,0
244,2408,736.13,2024-01-01 04:03:00,Online,Baker and Sons,Cohenside,Amex,0
245,2400,948.7,2024-01-01 04:04:00,Online,Marshall-Wilkins,Tomfort,Visa,0
246,2306,4297.88,2024-01-01 04:05:00,,Carson-Lewis,Patriciaport,MasterCard,0
247,3680,1284.99,2024-01-01 04:06:00,POS,"Day, Miller and Patel",East David,MasterCard,0
248,3675,1904.07,2024-01-01 04:07:00,POS,"Butler, Alvarado and Fox",Port Jason,Amex,0
249,1972,4357.0,2024-01-01 04:08:00,POS,Robinson PLC,Lake Michael,MasterCard,0
250,2768,3317.42,2024-01-01 04:09:00,POS,Jones and Sons,Lake Shirley,Amex,0
251,2282,1711.85,2024-01-01 04:10:00,ATM Withdrawal,Robles Group,East Danielview,MasterCard,0
252,4430,3420.08,2024-01-01 04:11:00,ATM Withdrawal,Price Inc,New Catherine,MasterCard,0
253,1709,103.32,2024-01-01 04:12:00,ATM Withdrawal,Nelson and Sons,New Dale,MasterCard,0
254,2479,3679.54,,ATM Withdrawal,Conner Ltd,Jameshaven,Amex,0
255,2434,2437.65,2024-01-01 04:14:00,Online,Ross Ltd,Ryanville,MasterCard,0
256,1648,4066.84,2024-01-01 04:15:00,Online,Patterson-Ramsey,Davidburgh,Discover,0
257,1317,4773.42,2024-01-01 04:16:00,ATM Withdrawal,"Mendoza, Morris and Fox",Lake Randallport,Visa,0
258,4748,4629.31,2024-01-01 04:17:00,POS,"Williams, Wilkerson and Mcdonald",Fergusonland,Visa,0
259,4296,4546.78,2024-01-01 04:18:00,ATM Withdrawal,Williams Inc,West Randyland,Discover,0
260,4890,2563.29,2024-01-01 04:19:00,ATM Withdrawal,"Price, Hawkins and Castro",South Maryside,MasterCard,0
261,2257,1803.91,2024-01-01 04:20:00,Online,Wu Ltd,Thompsonmouth,Discover,0
262,1683,2327.85,2024-01-01 04:21:00,POS,Morris Ltd,East Casey,Amex,0
263,1663,3451.03,2024-01-01 04:22:00,Online,"Porter, Rhodes and Johnson",Rangelshire,Visa,0
264,2998,4420.57,2024-01-01 04:23:00,POS,"Mcmillan, Stewart and Higgins",Martinezmouth,MasterCard,0
265,4898,1038.9,2024-01-01 04:24:00,Online,"Evans, Edwards and Stone",Johnsonhaven,,0
266,4445,4591.37,2024-01-01 04:25:00,ATM Withdrawal,Kennedy Inc,New Jason,Discover,0
267,4743,4076.83,2024-01-01 04:26:00,POS,"Carter, Smith and Hines",Thomastown,Discover,0
268,2631,4894.39,2024-01-01 04:27:00,Online,"Stone, King and Fox",East Williamton,Visa,0
269,2495,4401.86,2024-01-01 04:28:00,ATM Withdrawal,Lane PLC,Leonardland,Visa,0
270,4304,1403.29,2024-01-01 04:29:00,Online,Hutchinson-Duncan,South Janet,Visa,0
271,4763,534.25,2024-01-01 04:30:00,Online,"Lee, Lopez and Bennett",Jamiefurt,Visa,0
272,2136,565.64,2024-01-01 04:31:00,Online,Moon-Esparza,Scottstad,Discover,0
