TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
39,4632,2254.07,2024-01-01 00:38:00,POS,Brown-Smith,East Grant,Visa,0
40,1474,1000.91,2024-01-01 00:39:00,ATM Withdrawal,"Rivera, Crawford and Archer",West Courtney,Discover,0
41,2082,1541.74,2024-01-01 00:40:00,ATM Withdrawal,Lang-Ibarra,Estradaside,Amex,0
42,3558,216.46,2024-01-01 00:41:00,Online,Beck Group,Singhchester,Discover,0
43,4753,3169.51,2024-01-01 00:42:00,ATM Withdrawal,"Mann, Cook and Williams",Lake Warren,Discover,0
44,3047,1246.44,2024-01-01 00:43:00,Online,Henson-Brown,Katherinebury,Amex,0
45,4547,1524.26,2024-01-01 00:44:00,POS,Underwood PLC,Whitneyport,Amex,0
46,3747,3855.22,2024-01-01 00:45:00,POS,Sanchez-Dixon,East Paulton,Visa,0
47,1975,1639.47,2024-01-01 00:46:00,Online,Brown-Rivera,North Colton,Visa,0
48,2806,1214.77,2024-01-01 00:47:00,ATM Withdrawal,Nichols Ltd,North Johnburgh,Discover,0
49,1189,849.44,2024-01-01 00:48:00,POS,Dunn Group,South Jennifer,Discover,0
50,4005,3875.42,2024-01-01 00:49:00,ATM Withdrawal,"Russell, Wallace and Moss",East Brandonhaven,Visa,0
51,3734,652.88,2024-01-01 00:50:00,ATM Withdrawal,Mclean-Guerrero,New Mitchellburgh,Discover,0
52,4005,,2024-01-01 00:51:00,,Arnold and Sons,Aaronborough,MasterCard,0
53,1562,,2024-01-01 00:52:00,POS,Leonard-Case,Josephfort,Amex,0
54,2899,3438.51,2024-01-01 00:53:00,POS,"Mack, Murphy and Montgomery",Port Andrewmouth,Amex,0
55,4638,3168.25,2024-01-01 00:54:00,ATM Withdrawal,Tapia-Morton,lake thomas,MasterCard,0
56,2267,4054.55,2024-01-01 00:55:00,Online,Collins-Hahn,Washingtonfort,Visa,0
57,3879,228.53,2024-01-01 00:56:00,,Bullock PLC,West Ann,Visa,0
58,2528,1485.72,2024-01-01 00:57:00,Online,Brock-Leonard,Cherylville,Discover,0
59,4202,1404.27,2024-01-01 00:58:00,ATM Withdrawal,"Clark, Rogers and Smith",Matthewville,Discover,0
60,4556,734.35,2024-01-01 00:59:00,Online,"Gilbert, Nelson and Smith",Wagnerstad,Visa,0
61,4890,1449.45,2024-01-01 01:00:00,POS,Lee-Russell,South Michaelshire,Discover,0
62,1646,1552.28,2024-01-01 01:01:00,Online,Goodman and Sons,Shealand,MasterCard,0
63,3068,2611.81,2024-01-01 01:02:00,Online,Gray PLC,Reidview,Amex,0
64,3888,3320.2,2024-01-01 01:03:00,ATM Withdrawal,"Powell, Brooks and Ferguson",Angelashire,MasterCard,0
65,3214,1908.6,2024-01-01 01:04:00,POS,"Anderson, Arias and Smith",North Brianhaven,Amex,0
66,2297,3598.75,2024-01-01 01:05:00,POS,"Petersen, Garcia and Wood",New Kimberlytown,Amex,0
67,3435,1684.15,2024-01-01 01:06:00,Online,Steele-Harris,Stevenberg,Discover,0
68,1600,1454.97,2024-01-01 01:07:00,ATM Withdrawal,Bell-Jacobs,Kruegerport,Discover,0
69,3363,2708.23,2024-01-01 01:08:00,ATM Withdrawal,Robertson-Cohen,East Jose,Amex,0
70,3061,123.46,2024-01-01 01:09:00,Online,Jackson Group,Johnton,Discover,0
71,1241,403.55,2024-01-01 01:10:00,POS,Farmer LLC,Eddieburgh,MasterCard,0
72,3041,2092.76,2024-01-01 01:11:00,POS,Hogan Group,Terrellland,Visa,0
73,3824,4714.85,2024-01-01 01:12:00,POS,Morales PLC,Duranborough,Discover,0
74,4417,3608.95,2024-01-01 01:13:00,ATM Withdrawal,"Montgomery, Glover and Evans",New Lindsaystad,Discover,0
75,3612,445.19,2024-01-01 01:14:00,Online,Bryant-Nelson,Bartonmouth,Discover,0
76,3945,4232.36,2024-01-01 01:15:00,ATM Withdrawal,"Rodriguez, Holmes and Herman",West Meghan,Visa,0
77,2363,3662.84,2024-01-01 01:16:00,POS,"Crawford, Hill and Silva",Longborough,MasterCard,0
78,3139,3056.68,2024-01-01 01:17:00,ATM Withdrawal,Walker LLC,Lake Tonymouth,Amex,0
79,2390,4102.36,2024-01-01 01:18:00,POS,"Martin, Briggs and Marks",Christinaland,MasterCard,0
80,4003,2023.53,2024-01-01 01:19:00,Online,Oconnor Ltd,Port Jennifer,Discover,0
81,2478,1111.4,2024-01-01 01:20:00,POS,Lawrence-Mclean,East Paulview,Visa,0
82,4499,,2024-01-01 01:21:00,Online,"Carlson, Berry and Stone",Jacobmouth,MasterCard,0
83,3556,2746.46,2024-01-01 01:22:00,ATM Withdrawal,Mcmillan-Vargas,North Thomas,Discover,0
84,1775,2693.94,2024-01-01 01:23:00,ATM Withdrawal,"Walker, Murphy and Moore",East Rachelmouth,Discover,0
85,1034,2827.54,2024-01-01 01:24:00,ATM Withdrawal,"Ross, Garcia and Price",Bennettmouth,Amex,0
86,3253,4743.78,2024-01-01 01:25:00,POS,Torres-Vazquez,Smithland,Visa,0
87,4152,4511.72,2024-01-01 01:26:00,Online,Gibson-Hall,Mayview,Amex,0
88,2955,4379.21,2024-01-01 01:27:00,ATM Withdrawal,Chung-Baker,South Michaelchester,MasterCard,0
89,2585,4008.08,2024-01-01 01:28:00,,"Khan, Taylor and Flowers",North John,Amex,0
90,4943,4717.42,2024-01-01 01:29:00,Online,"Lloyd, Mccullough and Christian",Baileystad,MasterCard,0
91,4459,496.98,2024-01-01 01:30:00,POS,Rich-Price,West Darrylmouth,Discover,0
92,4073,,2024-01-01 01:31:00,ATM Withdrawal,Wilcox-Pope,Elizabethshire,Visa,0
93,2021,,2024-01-01 01:32:00,POS,Turner and Sons,East Craigville,Visa,0
94,4461,4233.44,2024-01-01 01:33:00,POS,Chavez Group,Jasonfurt,Discover,0
95,3613,2528.3,2024-01-01 01:34:00,POS,"Santana, Sanders and Thompson",East Joshuastad,Visa,0
96,2129,3741.43,2024-01-01 01:35:00,ATM Withdrawal,Flynn-Clark,Jacquelinechester,Amex,0
97,4843,699.1,2024-01-01 01:36:00,ATM Withdrawal,"Soto, Harris and Cruz",New Alexanderstad,MasterCard,0
98,4893,1265.81,2024-01-01 01:37:00,Online,"Hawkins, Hudson and Walters",Lake Amandafurt,MasterCard,0
99,2500,3660.22,2024-01-01 01:38:00,Online,Aguirre-Cruz,Yoderfurt,MasterCard,0
100,1702,827.85,2024-01-01 01:39:00,POS,Mcdaniel and Sons,Kristineberg,Amex,0
101,3449,1760.02,2024-01-01 01:40:00,ATM Withdrawal,Brock-Weaver,Gabrielahaven,MasterCard,0
102,3777,1328.01,2024-01-01 01:41:00,POS,"Rogers, Morris and Riley",South Jamie,Visa,0
103,2579,1752.56,2024-01-01 01:42:00,Online,Hoffman PLC,Greentown,MasterCard,0
104,1161,3543.08,2024-01-01 01:43:00,POS,"Ramirez, Ford and Lee",South Carlosbury,Amex,0
105,1201,1842.4,2024-01-01 01:44:00,POS,Gardner-Thomas,West Deborahton,Visa,0
106,2981,2778.54,2024-01-01 01:45:00,ATM Withdrawal,Davis and Sons,Wilsonside,Discover,0
107,1995,504.16,2024-01-01 01:46:00,POS,Allen-Curtis,Lake Oliviafurt,Visa,0
108,3317,4026.06,2024-01-01 01:47:00,POS,Solomon PLC,Kaylaberg,Amex,0
109,4934,1852.59,2024-01-01 01:48:00,ATM Withdrawal,Carter and Sons,Lake Christopher,Visa,0
110,1815,3244.43,2024-01-01 01:49:00,ATM Withdrawal,"Johnson, Flores and Mcconnell",Jeffreyfurt,MasterCard,0
111,4342,3628.32,2024-01-01 01:50:00,Online,Phillips Ltd,West Adamfurt,Amex,0
112,1455,1052.26,2024-01-01 01:51:00,ATM Withdrawal,Walker-Cook,East Kelly,Discover,0
113,4533,4423.95,2024-01-01 01:52:00,POS,Harper-Russell,Port Benjamin,MasterCard,1
114,4798,3083.04,2024-01-01 01:53:00,Online,Garrett and Sons,North Kimberlyville,Amex,0
115,2275,2146.48,2024-01-01 01:54:00,Online,Acevedo and Sons,Michaelton,Amex,0
116,2016,915.76,2024-01-01 01:55:00,Online,Benson-Phillips,Rhondashire,Discover,0
117,4773,4711.79,2024-01-01 01:56:00,Online,"Choi, Aguirre and Webb",Mitchellland,Discover,0
118,3343,3776.57,2024-01-01 01:57:00,POS,Woods Group,Kaiserbury,Amex,0
119,4796,1044.08,2024-01-01 01:58:00,POS,Walters-Rodriguez,Mooreborough,Discover,0
120,3767,1691.87,2024-01-01 01:59:00,POS,Martin-Gilmore,New Jesseshire,Discover,0
121,4820,,2024-01-01 02:00:00,POS,"Moore, Diaz and Jenkins",Lake Shane,MasterCard,0
122,1337,3479.91,2024-01-01 02:01:00,Online,Potter-Nguyen,Amberchester,Amex,0
123,1878,3830.09,2024-01-01 02:02:00,POS,Duarte-Mercer,Jensenshire,Visa,0
124,2076,2208.8,2024-01-01 02:03:00,Online,Cunningham-Adams,Heathertown,MasterCard,0
125,1791,3583.8,2024-01-01 02:04:00,ATM Withdrawal,Mcclure and Sons,West Christina,Amex,0
126,4993,1935.54,2024-01-01 02:05:00,POS,"Ross, Contreras and Schmidt",New Jeremymouth,Amex,0
127,3264,1060.26,2024-01-01 02:06:00,ATM Withdrawal,Riley PLC,Romeroville,MasterCard,0
128,1763,3165.22,2024-01-01 02:07:00,ATM Withdrawal,"Garcia, Johnson and Lindsey",South Michelle,Discover,0
129,3235,4880.19,2024-01-01 02:08:00,POS,Perez-Peters,Jillbury,Visa,0
130,1379,1556.45,2024-01-01 02:09:00,Online,Coleman Inc,New Christina,Visa,0
131,1492,2307.54,2024-01-01 02:10:00,ATM Withdrawal,Reese-Thomas,Carolynhaven,Amex,0
132,4112,3371.64,2024-01-01 02:11:00,POS,"Zimmerman, Wilson and Schmidt",Johnsonland,Amex,0
133,2180,2709.82,2024-01-01 02:12:00,ATM Withdrawal,Burnett Group,Port Crystal,Visa,0
134,3062,4217.92,2024-01-01 02:13:00,ATM Withdrawal,Vance LLC,South Isabel,Amex,0
135,4884,3809.9,2024-01-01 02:14:00,POS,,West Larry,Visa,0
136,1064,296.19,2024-01-01 02:15:00,ATM Withdrawal,"Carter, Hanson and Franklin",Hendersonborough,Discover,0
137,4928,4992.11,2024-01-01 02:16:00,,"Williams, Freeman and Castro",South Daniel,Visa,0
138,4910,3763.25,2024-01-01 02:17:00,Online,Davis Inc,Lake Holly,Visa,1
139,3568,4320.2,2024-01-01 02:18:00,ATM Withdrawal,Leach Group,Michelleview,Visa,0
140,2367,3257.73,2024-01-01 02:19:00,ATM Withdrawal,George and Sons,North Donna,Amex,0
141,2152,4282.14,2024-01-01 02:20:00,POS,Schmidt Inc,Dunnbury,Discover,0
142,3027,,2024-01-01 02:21:00,Online,Martinez Ltd,Lake Lindseyville,MasterCard,0
143,3695,1741.95,2024-01-01 02:22:00,ATM Withdrawal,Francis-Harmon,Brandonburgh,MasterCard,0
144,2495,,2024-01-01 02:23:00,Online,Taylor-Smith,North Robert,Visa,1
145,4134,1012.27,2024-01-01 02:24:00,ATM Withdrawal,"Brown, Hall and Beck",Newmanville,Amex,0
146,2162,395.82,2024-01-01 02:25:00,POS,Smith-Smith,South Ronald,MasterCard,0
147,2522,3941.65,2024-01-01 02:26:00,POS,Wright-Berry,West Timothy,MasterCard,0
148,3640,4178.25,2024-01-01 02:27:00,Online,Peterson-Mendez,Melissafort,Visa,0
149,1391,817.45,2024-01-01 02:28:00,Online,"Fitzgerald, Thomas and Cannon",Ashleyhaven,Visa,0
150,2698,4272.46,2024-01-01 02:29:00,ATM Withdrawal,Grant-Walsh,Nicolehaven,Amex,0
151,1418,3435.41,2024-01-01 02:30:00,ATM Withdrawal,"Hughes, Wong and Wilson",Port Gregory,MasterCard,0
152,3336,2602.81,2024-01-01 02:31:00,ATM Withdrawal,Woodard-Donovan,South Kennethberg,Visa,0
153,1378,4152.1,2024-01-01 02:32:00,Online,Frey-Holland,Monicaberg,Discover,0
154,2796,2099.15,2024-01-01 02:33:00,POS,Andrews PLC,West Davidborough,Discover,0
155,4561,974.0,2024-01-01 02:34:00,POS,"Sherman, Taylor and Morris",Pricetown,Discover,0
156,3278,1427.84,2024-01-01 02:35:00,Online,"Silva, Ross and Lam",Lindaside,Visa,0
157,4065,2528.29,2024-01-01 02:36:00,POS,"Chang, Levine and Ellison",Peterborough,Amex,0
158,3088,2659.0,2024-01-01 02:37:00,Online,"Green, Harding and Williams",Benjaminville,Discover,0
159,4099,4028.88,2024-01-01 02:38:00,ATM Withdrawal,Burch PLC,Jimmychester,Discover,0
160,3182,3957.81,2024-01-01 02:39:00,Online,"Jones, Ramirez and Arroyo",West Sarahside,Discover,0
161,1200,2908.93,2024-01-01 02:40:00,POS,Williams Ltd,Port Brian,Visa,0
162,2863,3905.02,2024-01-01 02:41:00,Online,Hart-Olson,Lake Annette,Visa,0
163,1779,962.91,2024-01-01 02:42:00,Online,Fitzpatrick-Miller,Audreyshire,Visa,0
164,3977,255.07,2024-01-01 02:43:00,Online,"White, Miller and Wells",Bendermouth,Discover,0
165,4104,4368.8,2024-01-01 02:44:00,Online,Rose PLC,North Travisport,Visa,0
166,4119,382.39,2024-01-01 02:45:00,POS,Nelson Ltd,Lake Jessica,Visa,0
167,1502,1237.21,2024-01-01 02:46:00,ATM Withdrawal,"Estes, Park and Cherry",South Jennifer,Amex,0
168,3454,3478.12,2024-01-01 02:47:00,POS,Ramirez-Jones,Adamsstad,Visa,0
169,4645,2050.19,2024-01-01 02:48:00,POS,Rowe Group,South Stephaniehaven,MasterCard,0
170,2751,4382.19,2024-01-01 02:49:00,ATM Withdrawal,"Bell, Fisher and Lopez",East Summermouth,Visa,0
171,1804,1493.41,2024-01-01 02:50:00,POS,,Stevensontown,Visa,0
172,3146,64.3,2024-01-01 02:51:00,ATM Withdrawal,Terry Ltd,West Davidton,MasterCard,0
173,3731,1506.77,2024-01-01 02:52:00,ATM Withdrawal,Brown and Sons,Lake Dennis,MasterCard,0
174,2895,2892.48,2024-01-01 02:53:00,Online,"Williams, Davis and Browning",Sheilamouth,Visa,0
175,3773,1882.81,2024-01-01 02:54:00,POS,,Meganberg,Amex,0
176,2570,2676.69,2024-01-01 02:55:00,ATM Withdrawal,"Gomez, Cohen and Moreno",Hernandezhaven,Discover,0
177,1960,4383.61,2024-01-01 02:56:00,POS,Davis LLC,Brooksfort,MasterCard,0
178,4810,4562.86,2024-01-01 02:57:00,POS,Bailey-Brown,Port Tammytown,Amex,0
179,3660,1333.54,2024-01-01 02:58:00,ATM Withdrawal,"Love, Garrett and Whitney",South Melissa,Visa,0
180,2485,2313.39,2024-01-01 02:59:00,Online,"Wilkins, Dean and Hunt",East Karenville,Visa,0
181,3690,2747.97,2024-01-01 03:00:00,ATM Withdrawal,Davis-Gonzalez,West Juliabury,MasterCard,0
182,4840,,2024-01-01 03:01:00,Online,Lee Ltd,New Taylorport,MasterCard,0
183,2028,4993.09,2024-01-01 03:02:00,ATM Withdrawal,"Jones, Mcgrath and Ward",Lake Stevenview,Amex,0
184,4289,1180.86,2024-01-01 03:03:00,ATM Withdrawal,"Mcgrath, Hernandez and Vega",Santiagotown,Visa,0
185,1502,3636.26,2024-01-01 03:04:00,Online,Salazar-Farley,South Tylerbury,MasterCard,0
186,3814,1893.27,2024-01-01 03:05:00,Online,Brooks-Ballard,South Samantha,MasterCard,0
187,1397,45.5,2024-01-01 03:06:00,POS,"Lewis, Atkinson and Smith",New Daniellefort,Discover,0
188,1870,51.22,2024-01-01 03:07:00,ATM Withdrawal,"Green, Fletcher and Andrews",Lake Antonio,MasterCard,0
189,3842,2305.53,2024-01-01 03:08:00,POS,Perry-Clark,Amandaside,Amex,0
190,1392,2444.23,2024-01-01 03:09:00,,"Lara, Owens and Day",West Christian,Visa,0
191,1206,117.74,2024-01-01 03:10:00,Online,Wilson-Wise,Port Bridgetview,MasterCard,0
192,2038,3436.2,2024-01-01 03:11:00,Online,Richardson-Garcia,Ramoschester,Discover,0
193,2881,1473.55,2024-01-01 03:12:00,POS,Holland-Kim,Howellland,MasterCard,0
194,4625,2801.67,2024-01-01 03:13:00,Online,Rowe PLC,Nataliefurt,MasterCard,0
195,3939,1508.09,2024-01-01 03:14:00,ATM Withdrawal,Butler LLC,Susanton,Visa,0
196,2484,839.84,2024-01-01 03:15:00,Online,Wells-James,Richardview,Discover,0
197,4762,2038.83,2024-01-01 03:16:00,Online,Cline and Sons,Normanside,Amex,0
198,4646,1165.21,2024-01-01 03:17:00,ATM Withdrawal,"Davis, Scott and Smith",Port Katelynberg,Amex,0
199,1863,2676.33,2024-01-01 03:18:00,Online,,South Amanda,Visa,0
200,3790,998.15,2024-01-01 03:19:00,POS,Taylor-Huffman,Reyesview,Amex,0
201,4312,2544.49,2024-01-01 03:20:00,POS,"Johnson, Mann and Clark",South Jennifer,Amex,0
202,1563,791.11,2024-01-01 03:21:00,POS,Smith PLC,Jasonville,MasterCard,0
203,2020,,2024-01-01 03:22:00,Online,Hall-Stein,Bowersborough,Amex,0
204,1095,3770.92,2024-01-01 03:23:00,Online,James-Williamson,East Michaelstad,Discover,0
205,2923,556.42,2024-01-01 03:24:00,,Mckinney LLC,North Brianchester,MasterCard,0
206,2757,2341.67,2024-01-01 03:25:00,POS,Walker PLC,Brownview,Amex,0
207,3532,359.0,2024-01-01 03:26:00,Online,Martin-Smith,South Mckenzie,Discover,0
208,4478,2992.92,2024-01-01 03:27:00,ATM Withdrawal,Smith-Osborne,New Lisashire,MasterCard,0
209,3278,1325.7,2024-01-01 03:28:00,Online,"King, White and Whitehead",East Keithton,Discover,0
210,3796,2640.48,2024-01-01 03:29:00,POS,"Young, Johnson and Bray",Carolland,Visa,0
211,2678,2589.72,2024-01-01 03:30:00,ATM Withdrawal,Green Inc,Lake Melanie,Visa,0
212,4242,4622.15,2024-01-01 03:31:00,ATM Withdrawal,"Coleman, Griffin and Lin",Lake Dennis,Amex,0
213,1540,2747.67,2024-01-01 03:32:00,POS,Wilkinson PLC,Lake James,Discover,0
214,2059,2917.08,2024-01-01 03:33:00,ATM Withdrawal,Allen PLC,Patriciafort,MasterCard,0
215,3572,2011.26,2024-01-01 03:34:00,ATM Withdrawal,"Pham, Rios and Massey",South Nicolemouth,Discover,0
216,2183,4745.65,2024-01-01 03:35:00,ATM Withdrawal,"Wilson, Dominguez and Burton",Jeremyville,Discover,0
217,4910,3887.04,2024-01-01 03:36:00,ATM Withdrawal,Ross-Cruz,Brianside,Visa,0
218,2722,1430.6,2024-01-01 03:37:00,ATM Withdrawal,"Branch, Avery and Henry",West Amber,Visa,0
219,4314,4221.83,2024-01-01 03:38:00,Online,Norris-Shepard,West Timothy,Amex,0
220,4157,2164.82,2024-01-01 03:39:00,POS,Perry-Walsh,South Rodneyburgh,Discover,0
221,2819,4144.19,2024-01-01 03:40:00,,"Cummings, Mendoza and Montgomery",Larrystad,Discover,0
222,3625,4115.33,2024-01-01 03:41:00,Online,Brown Group,East James,MasterCard,0
223,3729,948.41,2024-01-01 03:42:00,Online,"Davis, Torres and Franklin",North Phillip,MasterCard,0
224,3604,3507.2,2024-01-01 03:43:00,POS,Miller-Benson,Brentview,Visa,0
225,2597,1456.76,2024-01-01 03:44:00,POS,Ray Ltd,Lake Brendan,Discover,0
226,4060,1490.98,2024-01-01 03:45:00,Online,"Taylor, Ward and Howell",South Markton,Amex,0
227,3693,1485.26,2024-01-01 03:46:00,Online,"Salas, Johnson and Soto",Lake Loriton,Visa,0
228,1795,,2024-01-01 03:47:00,ATM Withdrawal,Hernandez-Allen,East Deanna,Discover,0
229,2051,1152.98,2024-01-01 03:48:00,Online,"Wilcox, Barnes and Gill",Cheyenneland,Visa,0
230,2643,9.52,2024-01-01 03:49:00,Online,Casey-White,West Theodore,Amex,0
231,4627,3577.61,2024-01-01 03:50:00,ATM Withdrawal,Payne-Whitaker,South Markberg,Discover,0
232,2363,860.07,2024-01-01 03:51:00,ATM Withdrawal,Barnes Inc,Lake Anthony,Amex,0
233,4869,526.89,2024-01-01 03:52:00,POS,Ross-Hunt,Ayalahaven,Discover,0
234,2981,1191.39,2024-01-01 03:53:00,POS,Lopez-Calderon,Fordberg,Discover,0
235,2354,1902.6,2024-01-01 03:54:00,Online,Ramos-Miranda,North Kimberlyfurt,Amex,0
236,2663,2382.15,2024-01-01 03:55:00,ATM Withdrawal,,South Bradleyburgh,MasterCard,0
237,2529,227.63,2024-01-01 03:56:00,ATM Withdrawal,"Fisher, Pugh and Woods",Jameshaven,Amex,0
238,3038,4853.01,2024-01-01 03:57:00,POS,Saunders-Bush,South Victor,Amex,0
239,4419,,2024-01-01 03:58:00,POS,Frost Group,Davidburgh,Visa,0
240,2496,1619.35,2024-01-01 03:59:00,Online,"Lee, Wang and Hall",Aaronhaven,Amex,0
241,4302,1596.89,2024-01-01 04:00:00,ATM Withdrawal,"Turner, Baker and Escobar",Benjaminhaven,Amex,0
242,3237,2245.47,2024-01-01 04:01:00,POS,Martinez-Williams,Lindseyborough,Visa,0
243,4296,3133.09,2024-01-01 04:02:00,,"Christian, Scott and Hardy",Danafort,MasterCard,0
244,2408,736.13,2024-01-01 04:03:00,Online,Carson LLC,South Harry,Amex,0
245,2400,948.7,2024-01-01 04:04:00,Online,Smith-Aguirre,South Melissa,Visa,0
246,2306,4297.88,2024-01-01 04:05:00,,"Wright, Hart and Pineda",Christophermouth,MasterCard,0
247,3680,1284.99,2024-01-01 04:06:00,POS,"Lee, Barnes and Barron",Kelleyburgh,MasterCard,0
248,3675,1904.07,2024-01-01 04:07:00,POS,Pope-Price,North Katrinastad,Amex,0
249,1972,4357.0,2024-01-01 04:08:00,POS,Allen-White,North Anna,MasterCard,0
250,2768,3317.42,2024-01-01 04:09:00,POS,"Bailey, Garcia and Pearson",Lake Susan,Amex,0
251,2282,1711.85,2024-01-01 04:10:00,ATM Withdrawal,King LLC,Port Melissahaven,MasterCard,0
252,4430,3420.08,2024-01-01 04:11:00,ATM Withdrawal,"Ramsey, Alvarado and Porter",Port Jamie,MasterCard,0
253,1709,103.32,2024-01-01 04:12:00,ATM Withdrawal,Green and Sons,Lake Stevenville,MasterCard,0
254,2479,3679.54,2024-01-01 04:13:00,ATM Withdrawal,"Kane, Moore and Prince",South Frederick,Amex,0
255,2434,2437.65,2024-01-01 04:14:00,Online,Franklin and Sons,North Jennifer,MasterCard,0
256,1648,4066.84,2024-01-01 04:15:00,Online,Becker-Coffey,East Bridget,Discover,0
257,1317,4773.42,2024-01-01 04:16:00,ATM Withdrawal,Hess PLC,Hoffmanshire,Visa,0
258,4748,4629.31,2024-01-01 04:17:00,POS,Marshall Inc,Vickiemouth,Visa,0
259,4296,4546.78,2024-01-01 04:18:00,ATM Withdrawal,"Bray, Mcdonald and Dickerson",Thomaston,Discover,0
260,4890,2563.29,2024-01-01 04:19:00,ATM Withdrawal,Lester-Stewart,Angelicabury,MasterCard,0
261,2257,1803.91,2024-01-01 04:20:00,Online,"Wallace, Perez and Johnson",Lake Mary,Discover,0
262,1683,2327.85,2024-01-01 04:21:00,POS,"George, Griffith and Hughes",South Emily,Amex,0
263,1663,3451.03,2024-01-01 04:22:00,Online,"Cruz, Navarro and Vasquez",North Aimeeside,Visa,0
264,2998,4420.57,2024-01-01 04:23:00,POS,Norton-Carter,South Martha,MasterCard,0
265,4898,1038.9,2024-01-01 04:24:00,Online,"Williams, White and Garza",Charlesberg,Visa,0
266,4445,4591.37,2024-01-01 04:25:00,ATM Withdrawal,"Rubio, Hammond and Parker",Port Hunter,Discover,0
267,4743,4076.83,2024-01-01 04:26:00,POS,Nunez-Gibson,Johnbury,Discover,0
268,2631,4894.39,2024-01-01 04:27:00,Online,"Simpson, Blankenship and Edwards",Millershire,Visa,0
