TransactionID,UserID,TransactionAmount,TransactionDate,TransactionType,Merchant,Location,CardType,IsFraud
29,2215,645.28,2024-01-01 00:28:00,Online,"Patel, Stuart and Escobar",Lake Daniel,Visa,0
30,1955,618.99,2024-01-01 00:29:00,Online,Caldwell-Clark,Port Paula,Visa,0
31,3324,3099.74,2024-01-01 00:30:00,POS,"Oconnor, Taylor and Bauer",Christopherfort,Discover,0
32,2184,3379.28,2024-01-01 00:31:00,Online,Davis LLC,South Marialand,Amex,0
33,1459,3887.78,2024-01-01 00:32:00,ATM Withdrawal,Ryan Group,Martineztown,,0
34,4385,2785.63,2024-01-01 00:33:00,POS,"Taylor, Bryant and Madden",Lake Christopherbury,Amex,0
35,1021,3230.57,2024-01-01 00:34:00,POS,Lopez-Peterson,New Michaelfort,,0
36,3300,72.52,2024-01-01 00:35:00,POS,Bennett and Sons,Lake Sheilaport,Amex,0
37,1747,,2024-01-01 00:36:00,POS,Saunders-Watson,New Carl,Discover,0
38,3904,4924.65,2024-01-01 00:37:00,ATM Withdrawal,Rice Ltd,Allisonville,Discover,0
39,4632,,2024-01-01 00:38:00,ATM Withdrawal,Lam Group,Brownshire,Amex,0
40,1474,3395.55,2024-01-01 00:39:00,Online,Fischer Group,Colinhaven,Visa,0
41,2082,,2024-01-01 00:40:00,ATM Withdrawal,Kane and Sons,South Tara,MasterCard,0
42,3558,3585.01,2024-01-01 00:41:00,Online,Garcia-Nelson,Richardview,Visa,0
43,4753,3531.42,2024-01-01 00:42:00,Online,Roberson Inc,Stewartville,Visa,0
44,3047,1174.82,2024-01-01 00:43:00,POS,Molina PLC,Port Codyton,Amex,0
45,4547,1351.82,2024-01-01 00:44:00,Online,"Jefferson, Torres and Roberts",Thomaschester,MasterCard,0
46,3747,3275.58,2024-01-01 00:45:00,POS,"Turner, Lawrence and Garrett",south jasonbury,MasterCard,0
47,1975,1953.48,2024-01-01 00:46:00,Online,Peterson Inc,West Michelleshire,Discover,0
48,2806,976.77,2024-01-01 00:47:00,ATM Withdrawal,"Moody, Lambert and Williams",South Kirkfort,Amex,0
49,1189,3659.74,2024-01-01 00:48:00,POS,Lam and Sons,Alanfurt,Amex,0
50,4005,774.97,2024-01-01 00:49:00,Online,Morris-Lynch,South Wesleyburgh,Amex,0
51,3734,4278.94,2024-01-01 00:50:00,ATM Withdrawal,Graves-Holt,Port James,Discover,0
52,4005,2575.77,2024-01-01 00:51:00,ATM Withdrawal,"Espinoza, Davis and Jones",Rickyville,Discover,0
53,1562,532.97,2024-01-01 00:52:00,POS,Osborn LLC,Orrview,MasterCard,0
54,2899,,2024-01-01 00:53:00,POS,Morris LLC,Kyliefurt,Discover,0
55,4638,2598.22,2024-01-01 00:54:00,POS,Shannon-Lane,Jennifershire,,0
56,2267,1493.8,2024-01-01 00:55:00,Online,Little Inc,Lake Amandatown,Amex,0
57,3879,,2024-01-01 00:56:00,POS,Wilson Ltd,Hayeshaven,Visa,0
58,2528,1495.2,2024-01-01 00:57:00,ATM Withdrawal,,Jonesfurt,Discover,0
59,4202,1318.81,,ATM Withdrawal,Levine-Porter,Anthonyberg,Amex,1
60,4556,822.22,2024-01-01 00:59:00,POS,Jackson Ltd,North Jenniferland,Amex,0
61,4890,1817.02,2024-01-01 01:00:00,POS,Phillips Ltd,Brianchester,MasterCard,0
62,1646,,2024-01-01 01:01:00,ATM Withdrawal,Torres-Caldwell,Port Brandi,,0
63,3068,3418.76,2024-01-01 01:02:00,,Horton LLC,Peterburgh,Amex,0
64,3888,3420.96,2024-01-01 01:03:00,ATM Withdrawal,"Schneider, Hardy and Wilson",Sweeneyhaven,MasterCard,0
65,3214,2511.69,2024-01-01 01:04:00,ATM Withdrawal,Hanson-Hunter,Port Linda,Visa,0
66,2297,3890.83,2024-01-01 01:05:00,ATM Withdrawal,"Bryant, Collins and Gibson",East Samantha,Visa,0
67,3435,4207.49,2024-01-01 01:06:00,POS,"Williams, Huber and Page",Port Jessicamouth,MasterCard,0
68,1600,2900.93,2024-01-01 01:07:00,Online,Garcia-Nelson,North Christinetown,Discover,0
69,3363,3096.58,2024-01-01 01:08:00,Online,Griffin-Hubbard,East Brandon,Amex,0
70,3061,1418.02,2024-01-01 01:09:00,POS,Benson-White,West Amandaport,Discover,0
71,1241,4474.87,2024-01-01 01:10:00,ATM Withdrawal,Perry-Stevens,Tinatown,MasterCard,0
72,3041,125.91,2024-01-01 01:11:00,POS,May PLC,Ericksonshire,Amex,1
73,3824,1746.27,2024-01-01 01:12:00,POS,Daniels-Cunningham,Johnsonside,Amex,0
74,4417,3610.39,2024-01-01 01:13:00,Online,"Johnson, Graham and Hoffman",South Lindabury,Amex,0
75,3612,405.05,2024-01-01 01:14:00,Online,Simpson-Morgan,South Timothyfurt,Discover,0
76,3945,919.93,2024-01-01 01:15:00,POS,,South Timothymouth,Discover,0
77,2363,2948.48,2024-01-01 01:16:00,POS,Chan Inc,Lake Amber,MasterCard,0
78,3139,2802.17,2024-01-01 01:17:00,Online,"Harris, Coleman and Villanueva",Martinfort,Visa,0
79,2390,3695.95,2024-01-01 01:18:00,Online,West-Harris,Michaelbury,MasterCard,0
80,4003,4064.0,2024-01-01 01:19:00,ATM Withdrawal,Cuevas-Lee,Daviesville,Amex,0
81,2478,647.25,2024-01-01 01:20:00,POS,,Yvonneside,MasterCard,0
82,4499,,2024-01-01 01:21:00,ATM Withdrawal,Brown PLC,East Joseph,Visa,0
83,3556,3449.74,2024-01-01 01:22:00,ATM Withdrawal,Hancock-Rodriguez,Sonyachester,MasterCard,0
84,1775,1510.45,2024-01-01 01:23:00,ATM Withdrawal,Bauer-Hill,Parksside,Visa,0
85,1034,3131.79,2024-01-01 01:24:00,,"Carey, Adams and Williams",Port Megantown,Visa,0
86,3253,756.97,2024-01-01 01:25:00,ATM Withdrawal,Downs Inc,Penaburgh,Amex,0
87,4152,2347.86,2024-01-01 01:26:00,Online,Stanley PLC,West Stephanie,Visa,0
88,2955,2524.6,2024-01-01 01:27:00,Online,,Powersview,Discover,0
89,2585,2927.46,2024-01-01 01:28:00,Online,Kidd-Reyes,Brandonside,MasterCard,0
90,4943,2568.28,2024-01-01 01:29:00,POS,"Davis, Moore and Newman",New Sandyport,MasterCard,0
91,4459,2480.98,2024-01-01 01:30:00,ATM Withdrawal,Nichols and Sons,West Andrea,Discover,0
92,4073,1667.01,2024-01-01 01:31:00,Online,Hill-Burton,West Garychester,Discover,0
93,2021,360.55,2024-01-01 01:32:00,POS,Walters LLC,Willisbury,Amex,0
94,4461,452.15,2024-01-01 01:33:00,POS,"Jimenez, Warren and Hardin",South Jonathanland,MasterCard,0
95,3613,2171.72,2024-01-01 01:34:00,POS,"Rios, Brennan and Macias",Lake Heatherton,Discover,0
96,2129,1782.19,2024-01-01 01:35:00,Online,"Ford, Odom and Dunn",North Josephshire,Amex,0
97,4843,2583.09,2024-01-01 01:36:00,Online,"White, Hicks and Pruitt",Lake Donald,MasterCard,0
98,4893,1527.67,2024-01-01 01:37:00,Online,Young Group,West Jamesmouth,MasterCard,0
99,2500,3441.11,2024-01-01 01:38:00,POS,"Williams, Salazar and Sloan",South David,Discover,0
100,1702,4320.45,2024-01-01 01:39:00,Online,,South Angelabury,Visa,0
101,3449,1497.82,2024-01-01 01:40:00,ATM Withdrawal,Terrell Ltd,Christophertown,Visa,0
102,3777,968.96,2024-01-01 01:41:00,Online,Clark-Murray,New Allisonstad,Discover,0
103,2579,585.32,2024-01-01 01:42:00,Online,Mcpherson LLC,Port David,Visa,0
104,1161,3083.19,2024-01-01 01:43:00,ATM Withdrawal,Hebert Inc,Antonioville,MasterCard,0
105,1201,2222.06,2024-01-01 01:44:00,Online,Rosales-Sullivan,Ortegaburgh,Amex,0
106,2981,944.14,2024-01-01 01:45:00,Online,Ramirez and Sons,West Tarachester,Amex,0
107,1995,3267.42,2024-01-01 01:46:00,Online,Moore-Freeman,Rogerstown,Discover,0
108,3317,746.67,,Online,Jensen Ltd,Adamsmouth,Amex,0
109,4934,2773.73,2024-01-01 01:48:00,POS,"Cain, Cunningham and King",Glennstad,Discover,0
110,1815,2638.11,2024-01-01 01:49:00,Online,Spears LLC,Davisland,Visa,0
111,4342,3672.47,2024-01-01 01:50:00,ATM Withdrawal,Kelly Group,East Tylerstad,MasterCard,0
112,1455,280.27,2024-01-01 01:51:00,ATM Withdrawal,,Marthastad,Visa,0
113,4533,4439.93,2024-01-01 01:52:00,POS,Moody-Mason,Dominguezfurt,Discover,0
114,4798,3516.44,2024-01-01 01:53:00,Online,Reed LLC,Williamsmouth,MasterCard,0
115,2275,1084.55,2024-01-01 01:54:00,ATM Withdrawal,Hampton Inc,East Patrickstad,MasterCard,0
116,2016,921.11,2024-01-01 01:55:00,POS,King Inc,Curryberg,MasterCard,0
117,4773,2161.14,2024-01-01 01:56:00,Online,"Carter, Turner and Hurst",Smithfurt,,0
118,3343,4088.74,2024-01-01 01:57:00,POS,Watkins Group,Watsonberg,MasterCard,0
119,4796,4215.54,2024-01-01 01:58:00,Online,Davis and Sons,New Steve,Visa,0
120,3767,2604.68,2024-01-01 01:59:00,POS,Flynn Group,South Brittanyfort,Visa,0
121,4820,4304.75,2024-01-01 02:00:00,POS,"Graham, Krueger and Holt",West Robertmouth,MasterCard,0
122,1337,32.19,2024-01-01 02:01:00,ATM Withdrawal,Russell-Simpson,North Joshua,Discover,0
123,1878,180.7,2024-01-01 02:02:00,ATM Withdrawal,Evans Group,New Chris,MasterCard,0
124,2076,4559.55,2024-01-01 02:03:00,POS,"Walsh, Wright and Fuller",Port Kimtown,MasterCard,0
125,1791,3877.78,2024-01-01 02:04:00,Online,Wallace Group,Deborahbury,,0
126,4993,2256.28,2024-01-01 02:05:00,Online,Meza-Chapman,Thomasfort,,0
127,3264,3769.28,2024-01-01 02:06:00,Online,Ramirez-Reid,Gillborough,Discover,0
128,1763,4778.42,2024-01-01 02:07:00,Online,Norton-Miranda,Lake Cherylton,MasterCard,0
129,3235,3861.59,2024-01-01 02:08:00,Online,"Harrison, Brewer and Daugherty",East Megan,Discover,0
130,1379,4212.64,2024-01-01 02:09:00,ATM Withdrawal,Reyes and Sons,East Crystalport,,0
131,1492,3804.23,2024-01-01 02:10:00,POS,"Murphy, Walker and Gamble",Lake Andrewton,Amex,0
132,4112,845.21,2024-01-01 02:11:00,ATM Withdrawal,,East Keith,Amex,0
133,2180,4168.7,2024-01-01 02:12:00,Online,"White, Lane and Griffin",Moorechester,MasterCard,0
134,3062,979.57,2024-01-01 02:13:00,,"Harrington, Glover and Mills",Lake Robert,Visa,0
135,4884,4463.59,2024-01-01 02:14:00,Online,"Gross, Anderson and Lozano",Lake Misty,Discover,0
136,1064,2295.96,2024-01-01 02:15:00,Online,Rubio PLC,South Mariaton,Amex,0
137,4928,3386.5,,,Wallace-Williams,Osborneview,Discover,0
138,4910,2488.72,2024-01-01 02:17:00,Online,Hill-Juarez,South Heathertown,Visa,0
139,3568,474.48,2024-01-01 02:18:00,ATM Withdrawal,Moore-Sexton,Smithhaven,Discover,0
140,2367,1457.16,2024-01-01 02:19:00,ATM Withdrawal,"Hughes, Chen and Morales",South Davidbury,Discover,0
141,2152,4918.74,2024-01-01 02:20:00,ATM Withdrawal,Matthews-Keith,Phillipsborough,Amex,0
142,3027,4803.77,2024-01-01 02:21:00,Online,Torres Group,New Deborah,Discover,0
143,3695,1605.83,2024-01-01 02:22:00,ATM Withdrawal,White and Sons,Davistown,Amex,0
144,2495,4981.5,2024-01-01 02:23:00,Online,"Anderson, Green and Newman",North Aaronport,Visa,0
145,4134,4228.53,2024-01-01 02:24:00,Online,James-Young,East Matthewmouth,Amex,0
146,2162,3056.74,2024-01-01 02:25:00,ATM Withdrawal,King LLC,Elizabethton,,0
147,2522,205.42,2024-01-01 02:26:00,ATM Withdrawal,Pitts and Sons,Davisbury,Visa,0
148,3640,4507.73,2024-01-01 02:27:00,Online,Manning-Quinn,New Amyview,MasterCard,0
149,1391,2789.36,2024-01-01 02:28:00,Online,"Oneal, Howard and Petersen",Brentberg,MasterCard,0
150,2698,4343.04,2024-01-01 02:29:00,Online,Matthews LLC,Karinashire,Visa,0
151,1418,4172.97,2024-01-01 02:30:00,Online,Sanchez Group,Loriberg,Visa,0
152,3336,4165.87,2024-01-01 02:31:00,ATM Withdrawal,"Davis, Gibbs and Taylor",Millston,Discover,0
153,1378,3492.38,2024-01-01 02:32:00,Online,Edwards PLC,New Kathryn,MasterCard,0
154,2796,1460.62,2024-01-01 02:33:00,Online,Hamilton PLC,East Ericchester,Visa,0
155,4561,1684.12,2024-01-01 02:34:00,Online,Jacobs Inc,East Anthony,MasterCard,0
156,3278,1545.8,2024-01-01 02:35:00,Online,Thomas Inc,South Charlesville,MasterCard,0
157,4065,105.13,2024-01-01 02:36:00,,Shea-Brown,East Sarah,Discover,0
158,3088,2914.93,2024-01-01 02:37:00,POS,Cooper Inc,Andrewfurt,Visa,0
159,4099,3495.67,2024-01-01 02:38:00,POS,Kelley-Baker,East Courtneyshire,Amex,0
160,3182,4270.06,2024-01-01 02:39:00,POS,Cox Inc,Harperview,Visa,0
161,1200,705.13,2024-01-01 02:40:00,ATM Withdrawal,"Weaver, Smith and Craig",East Lauren,MasterCard,0
162,2863,2723.19,2024-01-01 02:41:00,Online,"Scott, Robbins and Gonzales",South Chad,Amex,0
163,1779,45.0,2024-01-01 02:42:00,ATM Withdrawal,"Willis, Gray and Harmon",North Renee,Amex,0
164,3977,479.99,2024-01-01 02:43:00,Online,"Merritt, Bradley and Wright",Lake Karenhaven,,0
165,4104,275.79,2024-01-01 02:44:00,POS,Jacobs Ltd,East Heatherton,Amex,0
166,4119,3628.76,2024-01-01 02:45:00,Online,Ramirez-Swanson,North Christineside,Amex,0
167,1502,409.89,2024-01-01 02:46:00,ATM Withdrawal,Solomon-Jackson,Dickersonbury,Visa,0
168,3454,3583.68,2024-01-01 02:47:00,ATM Withdrawal,"Shepherd, Wilson and Boyd",Duncanland,MasterCard,0
169,4645,1251.88,2024-01-01 02:48:00,Online,Morrison-George,West Brian,Discover,0
170,2751,4389.18,2024-01-01 02:49:00,ATM Withdrawal,Pruitt PLC,North Nicholasberg,Amex,0
171,1804,4066.68,2024-01-01 02:50:00,POS,Clark-Fuller,Danielbury,MasterCard,0
172,3146,4789.36,2024-01-01 02:51:00,,Hoffman-Levine,North Lauraville,Visa,1
173,3731,4419.39,2024-01-01 02:52:00,POS,"Zimmerman, Phillips and Snyder",Nathanmouth,Visa,0
174,2895,4666.98,2024-01-01 02:53:00,POS,"Ramirez, Sandoval and Long",Mullenmouth,Visa,0
175,3773,4294.42,2024-01-01 02:54:00,ATM Withdrawal,Ray Ltd,South Kellymouth,,0
176,2570,3468.44,2024-01-01 02:55:00,Online,Odom Group,Homouth,Discover,0
177,1960,855.44,2024-01-01 02:56:00,POS,Koch-Phillips,Michaelmouth,Visa,0
178,4810,1362.18,2024-01-01 02:57:00,POS,Smith PLC,port angelafort,Discover,0
179,3660,1067.57,2024-01-01 02:58:00,Online,Oliver-Gallegos,East Derek,MasterCard,0
180,2485,3019.91,2024-01-01 02:59:00,ATM Withdrawal,Lawson Group,Lake Christopherchester,Visa,0
181,3690,2520.58,2024-01-01 03:00:00,POS,Lewis PLC,Josephstad,Amex,0
182,4840,4336.06,2024-01-01 03:01:00,Online,Bennett-Schneider,Schmidtport,Visa,0
183,2028,4763.6,2024-01-01 03:02:00,Online,"Ruiz, Ford and Bush",Jacobstown,Amex,0
184,4289,2027.28,2024-01-01 03:03:00,POS,Holt PLC,East Nicholasside,MasterCard,0
185,1502,2534.22,2024-01-01 03:04:00,POS,"Thomas, Williams and Ross",South Robinmouth,Discover,0
186,3814,4857.72,2024-01-01 03:05:00,POS,"Guzman, Navarro and Hayes",West Donna,Discover,0
187,1397,1384.81,2024-01-01 03:06:00,ATM Withdrawal,Lawson LLC,Dickersonton,Discover,0
188,1870,3962.99,2024-01-01 03:07:00,ATM Withdrawal,Castro Group,Kevinview,Visa,0
189,3842,1130.07,2024-01-01 03:08:00,Online,"Barnes, Nichols and Walters",South Matthew,Visa,0
190,1392,3408.89,,Online,"Rodriguez, Boyd and Griffin",Johnsonfort,MasterCard,0
191,1206,1271.81,2024-01-01 03:10:00,POS,Bennett PLC,North Jaredmouth,Discover,0
192,2038,4419.25,2024-01-01 03:11:00,Online,Henson Ltd,Jeffreyshire,MasterCard,0
193,2881,,2024-01-01 03:12:00,ATM Withdrawal,"Wallace, Reyes and Sloan",Carterberg,Amex,0
194,4625,933.74,2024-01-01 03:13:00,Online,Arnold Ltd,West Shirleyborough,Visa,0
195,3939,1125.72,2024-01-01 03:14:00,Online,"Miller, Lee and Mcdonald",Barneshaven,Discover,0
196,2484,2471.78,2024-01-01 03:15:00,POS,Aguirre and Sons,New Johnfurt,Visa,0
197,4762,4808.2,2024-01-01 03:16:00,POS,Hall LLC,Smithland,Discover,0
198,4646,3849.36,2024-01-01 03:17:00,ATM Withdrawal,"Wilson, Ponce and Adams",Port Theresa,Discover,0
199,1863,2444.11,2024-01-01 03:18:00,Online,Jones LLC,South Williamberg,Visa,0
200,3790,1691.91,2024-01-01 03:19:00,Online,Martin-Hall,South Amanda,Visa,0
201,4312,2748.6,2024-01-01 03:20:00,Online,"Murray, Walker and Thomas",Port Margaret,MasterCard,0
202,1563,3743.06,2024-01-01 03:21:00,POS,"Smith, Griffin and Powers",West Kevinport,Visa,0
203,2020,3920.72,2024-01-01 03:22:00,ATM Withdrawal,Frye Ltd,New Ashley,Visa,0
204,1095,1626.42,,Online,Taylor LLC,North Michellebury,Visa,0
205,2923,3607.19,2024-01-01 03:24:00,Online,"Herring, Stewart and Garrison",North Elizabethmouth,Amex,0
206,2757,3290.65,2024-01-01 03:25:00,Online,Williams-Casey,Timothyville,Amex,0
207,3532,4795.77,2024-01-01 03:26:00,Online,King-Klein,West Stevenhaven,Amex,0
208,4478,4655.8,2024-01-01 03:27:00,ATM Withdrawal,Forbes-Ortiz,North Glennfort,MasterCard,0
209,3278,3947.95,2024-01-01 03:28:00,ATM Withdrawal,"Barton, Rich and Hale",North Stephanie,MasterCard,0
210,3796,3618.36,2024-01-01 03:29:00,ATM Withdrawal,,Brianhaven,Discover,0
211,2678,1373.84,2024-01-01 03:30:00,POS,"Clark, Mendoza and Li",Montgomeryville,MasterCard,0
212,4242,4230.6,2024-01-01 03:31:00,Online,Martin LLC,Velezchester,Visa,0
213,1540,2140.39,2024-01-01 03:32:00,Online,"Jordan, Thomas and Fisher",West Earlmouth,Discover,0
214,2059,1364.84,2024-01-01 03:33:00,Online,Stewart-Maxwell,West Davidburgh,Visa,0
215,3572,1923.88,2024-01-01 03:34:00,Online,"Walton, Alexander and Bennett",Jimenezhaven,Discover,0
216,2183,4180.5,2024-01-01 03:35:00,ATM Withdrawal,,Johnmouth,MasterCard,0
217,4910,747.42,2024-01-01 03:36:00,POS,Osborne-Sandoval,North Davidville,Amex,0
218,2722,2283.51,2024-01-01 03:37:00,POS,"Rodriguez, Blankenship and James",North Jenniferfurt,Visa,0
219,4314,2464.33,2024-01-01 03:38:00,Online,"Hayes, Howard and Smith",Toddbury,Discover,0
220,4157,187.97,2024-01-01 03:39:00,ATM Withdrawal,"Carpenter, Humphrey and Aguilar",North Tonyaburgh,Amex,0
221,2819,982.75,2024-01-01 03:40:00,POS,"Harris, Ayers and Alvarez",Martinezland,Visa,0
222,3625,4134.58,2024-01-01 03:41:00,POS,Boone LLC,Lake Heather,Visa,0
223,3729,4154.68,2024-01-01 03:42:00,Online,Hicks Inc,Port Keith,Amex,0
224,3604,1465.61,2024-01-01 03:43:00,POS,,West Sara,MasterCard,0
225,2597,4375.11,2024-01-01 03:44:00,Online,"Rios, Grant and Anderson",West Carolside,Amex,0
226,4060,3860.06,2024-01-01 03:45:00,ATM Withdrawal,Carey-Lopez,New Christopherhaven,MasterCard,0
227,3693,2092.45,2024-01-01 03:46:00,Online,"Simpson, Rivera and Lee",Lake Oscarfurt,,0
228,1795,3743.29,2024-01-01 03:47:00,POS,Cervantes Ltd,Ryanstad,MasterCard,0
229,2051,4806.87,2024-01-01 03:48:00,Online,Tucker-Alexander,South Steven,Discover,0
230,2643,2297.55,2024-01-01 03:49:00,Online,"Nguyen, Reyes and Anthony",New Keithside,Discover,0
231,4627,1195.94,2024-01-01 03:50:00,Online,Le Ltd,Colleenborough,Discover,0
232,2363,4709.37,2024-01-01 03:51:00,Online,Petersen-Weber,North Amandamouth,Discover,0
233,4869,3020.7,2024-01-01 03:52:00,Online,Parks-Delgado,West Anthonychester,Visa,0
234,2981,530.8,2024-01-01 03:53:00,Online,Kerr-Blackwell,Bridgesberg,Discover,1
235,2354,2865.55,2024-01-01 03:54:00,POS,"Davidson, Wilson and Singh",Lake Lisa,Visa,0
236,2663,2505.4,2024-01-01 03:55:00,Online,Taylor-Fletcher,Chandlerfort,Visa,0
237,2529,4278.67,2024-01-01 03:56:00,POS,Howard-Conner,Lake Brian,Discover,0
238,3038,2655.82,2024-01-01 03:57:00,Online,"Kelley, Mcbride and Boone",Eatonview,MasterCard,0
239,4419,1279.89,2024-01-01 03:58:00,ATM Withdrawal,"Marshall, Lam and Lozano",Steelefort,MasterCard,0
240,2496,3379.84,2024-01-01 03:59:00,Online,,North Derek,Amex,0
241,4302,2715.16,2024-01-01 04:00:00,POS,Aguilar-Lynch,West Matthew,Visa,0
242,3237,1169.06,2024-01-01 04:01:00,POS,Figueroa-Miranda,South Austinport,Visa,0
243,4296,2870.27,2024-01-01 04:02:00,ATM Withdrawal,Rodriguez-Gomez,East Caitlinborough,MasterCard,0
244,2408,4108.57,2024-01-01 04:03:00,Online,Fischer Ltd,New Devin,Visa,0
245,2400,147.71,2024-01-01 04:04:00,ATM Withdrawal,Walker Group,Port Nicolemouth,MasterCard,0
246,2306,3156.1,2024-01-01 04:05:00,Online,Long-Wong,Lisaville,Amex,0
247,3680,1751.18,2024-01-01 04:06:00,Online,"Wilson, Brown and Reyes",North Ashley,Discover,0
248,3675,1466.89,2024-01-01 04:07:00,POS,Stark-Boyd,Kingchester,Discover,0
249,1972,,2024-01-01 04:08:00,,"Gutierrez, Ramos and Franklin",Foxshire,Discover,0
250,2768,1713.4,2024-01-01 04:09:00,ATM Withdrawal,"Lee, Dyer and Fleming",North Jim,Amex,0
251,2282,4162.03,2024-01-01 04:10:00,POS,Campbell-Roach,South Taylor,Visa,0
252,4430,1377.62,2024-01-01 04:11:00,,Curtis-Jackson,East Aaronfurt,Amex,0
253,1709,3667.1,2024-01-01 04:12:00,ATM Withdrawal,"Malone, Owens and Newman",Hubbardport,Visa,0
254,2479,474.83,2024-01-01 04:13:00,POS,Miller-Miller,East Brittany,,0
255,2434,4757.22,2024-01-01 04:14:00,Online,Perez Group,East Jeremychester,Discover,0
256,1648,3113.47,2024-01-01 04:15:00,ATM Withdrawal,Sellers-Roberts,West Jessica,MasterCard,0
257,1317,3535.06,2024-01-01 04:16:00,ATM Withdrawal,Neal Group,Castillofort,,0
258,4748,1493.71,2024-01-01 04:17:00,POS,Banks Ltd,Port Megan,Discover,0
259,4296,2063.42,,Online,"Howard, Bowers and Higgins",Lambertbury,Visa,0
260,4890,1122.77,2024-01-01 04:19:00,ATM Withdrawal,"Morris, Harper and Ross",Dannyfurt,Amex,0
261,2257,4663.02,2024-01-01 04:20:00,ATM Withdrawal,"Campbell, Harrell and Bowman",Fieldshaven,Discover,0
262,1683,2443.08,2024-01-01 04:21:00,Online,Harrington Ltd,Hamiltonside,Discover,0
263,1663,3154.09,2024-01-01 04:22:00,POS,Gomez-Sanders,North Ralphland,,0
264,2998,3672.69,2024-01-01 04:23:00,POS,"Reynolds, Nichols and Washington",East Tracy,Visa,0
265,4898,1858.67,2024-01-01 04:24:00,POS,"Hoover, Gibson and Bautista",Mckayville,Discover,0
266,4445,3601.91,2024-01-01 04:25:00,POS,Nunez-Mcbride,Ashleyton,Discover,0
267,4743,3381.58,2024-01-01 04:26:00,Online,"Taylor, Melendez and Simon",Wesleytown,Visa,0
268,2631,3529.77,2024-01-01 04:27:00,Online,"Peterson, Martinez and Pugh",Colechester,Amex,0
269,2495,2448.7,,ATM Withdrawal,Thornton-Garcia,New Sherry,Amex,0
270,4304,1917.77,2024-01-01 04:29:00,ATM Withdrawal,Mercer-Newton,Lake Laurie,MasterCard,0
271,4763,1114.3,2024-01-01 04:30:00,Online,Duncan-Miranda,Millsshire,MasterCard,0
272,2136,4124.01,2024-01-01 04:31:00,ATM Withdrawal,Henry Group,New Johnbury,,0
273,2853,3043.71,2024-01-01 04:32:00,Online,Figueroa-Hunter,South Garretthaven,MasterCard,0
274,2520,2224.54,2024-01-01 04:33:00,POS,Nguyen-Hoffman,Lake Alexander,,0
275,3489,4720.26,2024-01-01 04:34:00,Online,Bass LLC,Port Alexander,Visa,0
